User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
BukuPujangga,2022-09-14 04:23:39+00:00,3,Twitter for Android,open book emboli art training in ministry of youth culture and sports educator at national university malaysia felow research alma ukm cultural director took over professor ulm us,in,open book embolus art training ministry youth culture sport educator national university malaysia felow research alma ukm cultural director took professor ulm u,0.0,1.0,0.0,0.0,neutral
BukuPujangga,2022-09-14 04:23:37+00:00,2,Twitter for Android,seemen,in,seemen,0.0,1.0,0.0,0.0,neutral
psm_ump,2022-09-14 03:11:14+00:00,0,Twitter for iPhone,thepersia awards ceremony and with national mathematical science symposium organized by malaysian association university of malaysia ulm him islamic malaysia have dropped curtain,in,thepersia award ceremony national mathematical science symposium organized malaysian association university malaysia ulm islamic malaysia dropped curtain,0.0,0.88,0.12,0.4588,positive
PTPTNOfficial,2022-09-13 14:12:35+00:00,4,Twitter for iPhone,finally i also completed my bachelors degree at ulm national university of malaysiaafteryears worked hard and with other friends,in,finally also completed bachelor degree ulm national university malaysiaafteryears worked hard friend,0.068,0.78,0.151,0.4019,positive
AADKMalaysia,2022-09-13 10:23:47+00:00,3,Twitter Web App,and mack and sees implement integrity of and national anticorruption agency malaysian commission university malaysia ulm to promote the antibiology addition psychology symposium,in,mack see implement integrity national anticorruption agency malaysian commission university malaysia ulm promote antibiology addition psychology symposium,0.0,0.802,0.198,0.6369,positive
InspirasiV,2022-09-12 14:03:24+00:00,3,Twitter for Android,taenia and syabasinspired ulm variety congratulate nur zahidah into safer for his successful representation in the department of preaching leadership faculty islamic studies national university malaysia,in,taenia syabasinspired ulm variety congratulate nur zahidah safer successful representation department preaching leadership faculty islamic study national university malaysia,0.0,0.701,0.299,0.8689,positive
nlainaa,2022-09-12 04:23:32+00:00,0,Foursquare,bye thank you forweeks of sadness and love glossy emboli ulm national university malaysia in bang selangor,in,bye thank forweeks sadness love glossy embolus ulm national university malaysia bang selangor,0.123,0.593,0.284,0.5859,positive
rozali53,2022-09-12 02:47:25+00:00,0,Twitter Web App,overpapers cover medicine islamic university concepts the establishment of national malaysia and role youth in developing countrieshe was also involved effort to give medical terms english when appointed ,in,overpapers cover medicine islamic university concept establishment national malaysia role youth developing countrieshe also involved effort give medical term english appointed ,0.0,1.0,0.0,0.0,neutral
rozali53,2022-09-12 02:47:24+00:00,0,Twitter Web App,at the islamic college inemboli pushkin played a role in establishment of national university malaysia ulm when appointed as member committee on sees which malay was upheld medium instruction has produced and presented ,in,islamic college inemboli pushkin played role establishment national university malaysia ulm appointed member committee see malay upheld medium instruction produced presented ,0.0,0.928,0.072,0.34,positive
kabroar,2022-09-11 06:56:36+00:00,0,Twitter for iPad,secretary of nail counselor small aminuddin bake college members wish to y birthdayprofdato isan sirdr mood khan he workman vice chancellor the national university malaysiamay all matters be made easier lead sees,in,secretary nail counselor small aminuddin bake college member wish birthdayprofdato isan sirdr mood khan workman vice chancellor national university malaysiamay matter made easier lead see,0.0,0.809,0.191,0.6808,positive
dccomm_gov,2022-09-11 00:56:52+00:00,0,Twitter for iPhone,attended from it university of technology ten russen on the university university start malaysia sum and kebangsaan ulm were also given real exposure on issues hopes youth to malaysian families,in,attended university technology ten russen university university start malaysia sum kebangsaan ulm also given real exposure issue hope youth malaysian family,0.0,0.912,0.088,0.4215,positive
SaveetraRevathi,2022-09-10 13:27:33+00:00,0,Instagram,just posted a photoshoot of the school languages and linguistic ask national university malaysia,in,posted photoshoot school language linguistic ask national university malaysia,0.0,1.0,0.0,0.0,neutral
sham_28,2022-09-10 12:35:49+00:00,0,Instagram,alhamdulillah congress for your commissionproudwithyou oknumcommissionth armyilda cucutothdantolda national university of malaysia bang selangor dark than,in,alhamdulillah congress commissionproudwithyou oknumcommissionth armyilda cucutothdantolda national university malaysia bang selangor dark,0.0,1.0,0.0,0.0,neutral
usim,2022-09-10 11:01:22+00:00,3,Twitter for iPhone,the sacred day forhim palaces cadet officers was awarded a young lieutenant in conjunction with royal malaysian universitys th officer award at national university of malaysiacongratulationsfalse,in,sacred day forhim palace cadet officer awarded young lieutenant conjunction royal malaysian university th officer award national university malaysiacongratulationsfalse,0.0,0.788,0.212,0.7351,positive
BuletinTV9,2022-09-10 10:22:46+00:00,1,Twitter Web App,tengku dakota of paying complete royal appreciation cadet officers palaces public university a fortyfour training team at dean gemilang university kebangsaan malaysia ulm,in,tengku dakota paying complete royal appreciation cadet officer palace public university fortyfour training team dean gemilang university kebangsaan malaysia ulm,0.0,0.864,0.136,0.5106,positive
MINDEFMalaysia,2022-09-10 06:36:39+00:00,16,Twitter for iPhone,the fortyfour palaces public university training team is located at national of malaysia ulm bang todaythe parade ceremony involvedcadet officers comprisingdetachments fromuniversities across malaysia,in,fortyfour palace public university training team located national malaysia ulm bang todaythe parade ceremony involvedcadet officer comprisingdetachments fromuniversities across malaysia,0.0,1.0,0.0,0.0,neutral
OssyDermawan,2022-09-09 09:19:02+00:00,151,Twitter for iPhone,thank you national university of malaysia,in,thank national university malaysia,0.0,0.667,0.333,0.3612,positive
eidaisme,2022-09-09 07:55:27+00:00,0,Twitter for Android,such the length of bulbhatathe sponsorship order let us be pleased to see royal commission palaces cadet officers with public university located at national malaysia bang tomorrow see you there,in,length bulbhatathe sponsorship order let u pleased see royal commission palace cadet officer public university located national malaysia bang tomorrow see,0.0,0.909,0.091,0.4404,positive
MkSimpanan,2022-09-09 04:34:18+00:00,12,Twitter for iPhone,the public was invited to attend royal malaysian palaces a cadet officers parade ceremony at ukmistiadat and can also be seen live on ulm national university of malaysia malaysias official facebook,in,public invited attend royal malaysian palace cadet officer parade ceremony ukmistiadat also seen live ulm national university malaysia malaysia official facebook,0.0,1.0,0.0,0.0,neutral
pascasarjanaumy,2022-09-08 02:51:36+00:00,0,Twitter Web App,my pp is implementing benchmarking at the national university of malaysia ulmduring this visit he discussed visiting professor program joint research collaboration and international publicationmore news sonya,in,pp implementing benchmarking national university malaysia ulmduring visit discussed visiting professor program joint research collaboration international publicationmore news sonya,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-09-08 01:15:10+00:00,8,Hootsuite Inc.,royal accreditation ceremony palaces cadet officer with public universitydatesabtumasa atukmsaksikan dear places on ulm national university of malaysia international intervention ukmsharing,in,royal accreditation ceremony palace cadet officer public universitydatesabtumasa atukmsaksikan dear place ulm national university malaysia international intervention ukmsharing,0.0,0.885,0.115,0.3818,positive
pintasutama,2022-09-07 14:31:39+00:00,11,Twitter for Android,sharing knowledge by a representative oflectures from the national university malaysia defense newcastle up there hasthere is law salle philippines tribhuvan university near together,in,sharing knowledge representative oflectures national university malaysia defense newcastle hasthere law salle philippine tribhuvan university near together,0.0,0.83,0.17,0.5106,positive
UnandOfficial,2022-09-07 11:03:03+00:00,0,dlvr.it,open study opportunities to malaysia national university of malaysia offers collaboration with and field hands through a visit annals on tuesday pm ulm invites workand,in,open study opportunity malaysia national university malaysia offer collaboration field hand visit annals tuesday pm ulm invite workand,0.0,0.898,0.102,0.3818,positive
ukmperdana,2022-09-07 01:01:58+00:00,0,Twitter for Android,welcome jayunions welfare engineering and leadership academic cousin of the university kingdom from aim personal university malaysianiperdanaukmperdanadihati,in,welcome jayunions welfare engineering leadership academic cousin university kingdom aim personal university malaysianiperdanaukmperdanadihati,0.0,0.842,0.158,0.4588,positive
kdsrimedini,2022-09-07 00:05:06+00:00,4,Twitter for Android,a circular calendar emboli counting the palaces accreditation days for forty public university of malaysianational malaysia,in,circular calendar embolus counting palace accreditation day forty public university malaysianational malaysia,0.0,1.0,0.0,0.0,neutral
abimalaysia,2022-09-06 06:00:24+00:00,3,Twitter Web App,for the recordaroundsaid is a tutor of islamic subjects in history and culture at national university malaysia ulm the lecturer this subject profdr shed muhammad naquib alattas,in,recordaroundsaid tutor islamic subject history culture national university malaysia ulm lecturer subject profdr shed muhammad naquib alattas,0.0,1.0,0.0,0.0,neutral
NezamZafri,2022-09-05 02:11:56+00:00,5,Twitter for Android,he is an orthopaedic doctor and has served at seremban hospitaltula tumour generalslaying and also a trainee medical lecturer the national university of malaysia center plum,in,orthopaedic doctor served seremban hospitaltula tumour generalslaying also trainee medical lecturer national university malaysia center plum,0.0,1.0,0.0,0.0,neutral
raisyasin,2022-09-04 12:30:40+00:00,0,Twitter for Android,college of astronomy university malaysiathis category has been won by the national malaysiacongratulations to all dinners,in,college astronomy university malaysiathis category national malaysiacongratulations dinner,0.0,0.802,0.198,0.5719,positive
501Awani,2022-09-04 02:08:48+00:00,67,TweetDeck,dr sheath muszaphar bin mustache almasrie was born onin tula tumour an orthopaedic surgeon km animal india and the national university of malaysia ulm who has served several hospitals countryperistiwahariini,in,dr sheath muszaphar bin mustache almasrie born onin tula tumour orthopaedic surgeon km animal india national university malaysia ulm served several hospital countryperistiwahariini,0.0,1.0,0.0,0.0,neutral
thepatriotsasia,2022-09-03 03:51:15+00:00,26,Twitter Web App,according to the center for malay manuscript research ppmam established under institute of world and civilization almauniversity kebangsaan malaysia ulm inthrough their studies ,in,according center malay manuscript research ppmam established institute world civilization almauniversity kebangsaan malaysia ulm inthrough study ,0.0,1.0,0.0,0.0,neutral
itsopet25,2022-09-02 23:21:02+00:00,22,Twitter for iPhone,congratulations have successfully completed his studies in the bachelor of english with honors first classdean university kebangsaan malaysia award ,in,congratulation successfully completed study bachelor english honor first classdean university kebangsaan malaysia award ,0.0,0.519,0.481,0.9313,positive
aiditarsier,2022-09-01 09:49:38+00:00,1,Twitter for iPhone,gray vacancycyuniversiti kebangsaan malaysia,in,gray vacancycyuniversiti kebangsaan malaysia,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-09-01 09:41:02+00:00,2,Twitter for iPhone,ulm national university of malaysia through medical faculty signing lois letter intent with bactiguardsouth east asia son bed develops new innovative products to meet the needs community in medicineulm ukmsharing,in,ulm national university malaysia medical faculty signing lois letter intent bactiguardsouth east asia son bed develops new innovative product meet need community medicineulm ukmsharing,0.0,0.909,0.091,0.4404,positive
usim,2022-09-01 08:56:10+00:00,2,Twitter for Android,he then went on to study at the national university of malaysiahe began serving as a lecturer him inpad malay and obtained it in usimspotlightusim,in,went study national university malaysiahe began serving lecturer inpad malay obtained usimspotlightusim,0.0,1.0,0.0,0.0,neutral
demokrat_UKM,2022-09-01 03:32:06+00:00,1,Twitter for iPhone,review objectivesidentified the quality of life students at national university malaysiaraising voice and ensuring welfare is maintainedbe one elements for solving problems,in,review objectivesidentified quality life student national university malaysiaraising voice ensuring welfare maintainedbe one element solving problem,0.103,0.725,0.172,0.2023,positive
demokrat_UKM,2022-09-01 03:32:06+00:00,2,Twitter for iPhone,the survey aims to identify students satisfaction with quality of life students at national university malaysia,in,survey aim identify student satisfaction quality life student national university malaysia,0.0,0.838,0.162,0.4404,positive
demokrat_UKM,2022-09-01 03:32:05+00:00,7,Twitter for iPhone,review of pulasiswai experience life university malaysiaa the malaysia democrats commission calls for student cooperation to fill out googlah form through links provided,in,review pulasiswai experience life university malaysiaa malaysia democrat commission call student cooperation fill googlah form link provided,0.0,1.0,0.0,0.0,neutral
permata_ukm,2022-08-31 11:07:29+00:00,0,Twitter for Android,sincerely leader of the national university malaysia student association follow us on instagram,in,sincerely leader national university malaysia student association follow u instagram,0.0,0.795,0.205,0.4767,positive
ISIUKMofficial,2022-08-31 04:40:26+00:00,0,Twitter for Android,joint ceremony building gumma,in,joint ceremony building gumma,0.0,1.0,0.0,0.0,neutral
ukmperdana,2022-08-31 00:50:50+00:00,1,Twitter for iPhone,sincerely from the association of experience freedom aim personanational university national council,in,sincerely association experience freedom aim personanational university national council,0.0,0.578,0.422,0.8074,positive
demokrat_UKM,2022-08-31 00:00:31+00:00,0,Twitter for iPhone,we from the ulm democrats wish you fiftyfifth national day for university of malaysia and all malaysiansopenopenbut king becausedemocratic ukmukm,in,ulm democrat wish fiftyfifth national day university malaysia malaysiansopenopenbut king becausedemocratic ukmukm,0.0,0.876,0.124,0.4019,positive
saluran123rtm,2022-08-30 08:03:10+00:00,0,Twitter for Android,watch the national government from profmerits dark dr to ok song principal fellow of kit ethnic studies institute university malaysia lucy self seidelson lecturer in faculty social sciences amp humanities faraway faraway,in,watch national government profmerits dark dr ok song principal fellow kit ethnic study institute university malaysia lucy self seidelson lecturer faculty social science amp humanity faraway faraway,0.0,0.934,0.066,0.296,positive
MySamudera,2022-08-30 06:58:58+00:00,17,Twitter Web App,that was stated by the community health specialist of national faculty medicine university malaysia ulm profdr sharing eat wan put ,in,stated community health specialist national faculty medicine university malaysia ulm profdr sharing eat wan put ,0.0,0.872,0.128,0.4215,positive
beritaminangcom,2022-08-30 06:36:43+00:00,2,Twitter Web App,rector of paying state university and contrary visit delegation to the national malaysia,in,rector paying state university contrary visit delegation national malaysia,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-08-29 07:17:42+00:00,2,Twitter for iPhone,the national university of malaysia will holdindependent threshold celebration which feature my holland lantern concert as follows masa atartist stage square,in,national university malaysia holdindependent threshold celebration feature holland lantern concert follows masa atartist stage square,0.0,1.0,0.0,0.0,neutral
DrAhmadSamsuri,2022-08-29 06:53:59+00:00,21,Twitter Web App,the place where fall is remembered this to playthats how close and name of national university malaysia ulm cling my heart,in,place fall remembered playthats close name national university malaysia ulm cling heart,0.0,1.0,0.0,0.0,neutral
unipequkm,2022-08-29 06:31:20+00:00,1,Twitter Web App,congratulations to ulm national university scientist prof doctor azizan ahead who successfully produced the first olive oil authenticity test in malaysia and world,in,congratulation ulm national university scientist prof doctor azizan ahead successfully produced first olive oil authenticity test malaysia world,0.0,0.747,0.253,0.7964,positive
ukmperdana,2022-08-28 09:08:21+00:00,0,Twitter for Android,unions welfare intermediate and leadership of the united nations country national personal perforationuniversity malaysia,in,union welfare intermediate leadership united nation country national personal perforationuniversity malaysia,0.0,0.823,0.177,0.4215,positive
ukm_my,2022-08-28 05:27:10+00:00,5,Hootsuite Inc.,malaysia national university education exit let us go to ulm let us join sees for the comingtakeoverim on or code and list nowjommasukukmstudyatukmbiobiotechnology,in,malaysia national university education exit let u go ulm let u join see comingtakeoverim code list nowjommasukukmstudyatukmbiobiotechnology,0.0,0.909,0.091,0.296,positive
bernamaradio,2022-08-27 12:30:00+00:00,0,Twitter Web App,the national university of malaysia awarded brandlaureate bestbrands awardsfor this new nations pride category a platform leaping in streamlining steps to achieve higher banking,in,national university malaysia awarded brandlaureate bestbrands awardsfor new nation pride category platform leaping streamlining step achieve higher banking,0.0,0.805,0.195,0.6249,positive
JasminIshak2,2022-08-27 05:55:22+00:00,0,Twitter for Android,apartments in angio roomwith master bedroom attached mandiproject new to besarkliknak pmnear ukmgmi ktmuniversitiputramalaysialaysiarumselangorkurumahimakamunan,in,apartment angio roomwith master bedroom attached mandiproject new besarkliknak pmnear ukmgmi ktmuniversitiputramalaysialaysiarumselangorkurumahimakamunan,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-08-26 00:24:56+00:00,0,Twitter for iPhone,ulm national university of malaysia through the center for preaching and leadership studies ulms faculty islamic studies signs a memorandum understanding mon agreement with peak religious department development teaching module in mosque sure peak,in,ulm national university malaysia center preaching leadership study ulms faculty islamic study sign memorandum understanding mon agreement peak religious department development teaching module mosque sure peak,0.0,0.849,0.151,0.6705,positive
tv1_rtm,2022-08-25 22:00:01+00:00,2,TweetDeck,watch the gynulin innovation sharing which is a good herb for scientific health with profdr mahan mat door from department of biological sciences to biotechnology national university malaysia in daripadaideakepainnovation up,in,watch gynulin innovation sharing good herb scientific health profdr mahan mat door department biological science biotechnology national university malaysia daripadaideakepainnovation,0.0,0.765,0.235,0.8074,positive
PermajUKM,2022-08-25 16:57:52+00:00,0,Twitter for Android,to ensure that doorborn students continue achieve success both domestically and abroadthank youexcellent together perhaps german forever solicitor of the national johoruniversity malaysia,in,ensure doorborn student continue achieve success domestically abroadthank youexcellent together perhaps german forever solicitor national johoruniversity malaysia,0.0,0.769,0.231,0.743,positive
myMRANTI,2022-08-25 10:43:28+00:00,9,Twitter for iPhone,most through meant will showcase thebest intellectual property of spinous companies fromlocal his namely university malay science malaysia university put teknologi malaysia and national to commercial routes,in,meant showcase thebest intellectual property spinous company fromlocal namely university malay science malaysia university put teknologi malaysia national commercial route,0.0,0.887,0.113,0.5106,positive
fpiukm,2022-08-25 03:01:29+00:00,1,Twitter Web App,the signing of memorandum understanding mon agreement between national university malaysia and peak jail islamic religious department at pm on thursdaybinary meeting room ulm studies faculty,in,signing memorandum understanding mon agreement national university malaysia peak jail islamic religious department pm thursdaybinary meeting room ulm study faculty,0.0,0.887,0.113,0.4939,positive
chamyuljjaen99,2022-08-24 15:33:23+00:00,1,Twitter for iPhone,welcome to make malaysia national universitydont use that more smile face emboli a little not all the dust people,in,welcome make malaysia national universitydont use smile face embolus little dust people,0.0,0.734,0.266,0.6997,positive
rosolwahid11,2022-08-24 02:01:39+00:00,0,Twitter for Android,also congratulations to the host team university kebangsaan malaysia in second place sultan iris university of education third place and all other dinners participants,in,also congratulation host team university kebangsaan malaysia second place sultan iris university education third place dinner participant,0.0,0.855,0.145,0.5994,positive
rosolwahid11,2022-08-24 01:51:08+00:00,1,Twitter for Android,it was fun to see the excitement and enthusiasm of students inpublic university consumer procedure theater which i affiliated at closing ceremony ulm national university bang last night,in,fun see excitement enthusiasm student inpublic university consumer procedure theater affiliated closing ceremony ulm national university bang last night,0.0,0.719,0.281,0.8555,positive
rosolwahid11,2022-08-24 01:49:39+00:00,1,Twitter for Android, public universities participated in the theatrical staying competition university consumer procedure first organized by kpdnhep collaboration with national of malaysia ulm cultural center and universiniversity council malum,in, public university participated theatrical staying competition university consumer procedure first organized kpdnhep collaboration national malaysia ulm cultural center universiniversity council malum,0.0,1.0,0.0,0.0,neutral
dccomm_gov,2022-08-23 11:40:36+00:00,0,Twitter for iPhone,participants from it mary university of technology via international islamic university ten russen on the university start malaysia sum and ulm national were also given the opportunity for a question answer session,in,participant mary university technology via international islamic university ten russen university start malaysia sum ulm national also given opportunity question answer session,0.0,0.915,0.085,0.4215,positive
SelangorTodayy,2022-08-23 07:08:33+00:00,0,dlvr.it,sultan began successful suture held at but kayangan palace here the presentation ceremony was also witnessed by deputy vicechancellor of university kebangsaan malaysia ulm professor ,in,sultan began successful suture held kayangan palace presentation ceremony also witnessed deputy vicechancellor university kebangsaan malaysia ulm professor ,0.0,0.909,0.091,0.34,positive
ukm_my,2022-08-23 03:00:11+00:00,2,Hootsuite Inc.,signing the memorandum of mon agreement between national university malaysia ulm and peak islamic religious department jaipkkhkhamismasa atbinary meeting rooms faculty studies ukmaukm universitiwatankita ukmsharing,in,signing memorandum mon agreement national university malaysia ulm peak islamic religious department jaipkkhkhamismasa atbinary meeting room faculty study ukmaukm universitiwatankita ukmsharing,0.0,0.882,0.118,0.4939,positive
permata_ukm,2022-08-22 13:43:32+00:00,0,Twitter for Android,for your information the national university of malaysia permit terengganu state student association will hold a dark say night programsession,in,information national university malaysia permit terengganu state student association hold dark say night programsession,0.0,1.0,0.0,0.0,neutral
_muhaimin26,2022-08-22 13:41:08+00:00,26,Twitter for iPhone,left and misinterpretive author doctor mood iowa md eusol this work is part of his pad study at university kebangsaan malaysia,in,left misinterpretive author doctor mood iowa md eusol work part pad study university kebangsaan malaysia,0.0,1.0,0.0,0.0,neutral
_muhaimin26,2022-08-22 13:34:54+00:00,15,Twitter for iPhone,answer to the faith book of review a study from researches national university malaysia led by late doctor baron din,in,answer faith book review study research national university malaysia led late doctor baron din,0.0,0.865,0.135,0.4215,positive
_muhaimin26,2022-08-22 13:33:09+00:00,21,Twitter for iPhone,slam and alhadith dialogue with maksim ahead author of doctor about him elmmady former lecturer the national university malaysia,in,slam alhadith dialogue maksim ahead author doctor elmmady former lecturer national university malaysia,0.126,0.874,0.0,-0.3818,negative
_muhaimin26,2022-08-22 13:27:54+00:00,23,Twitter for iPhone,hermeneutic liberal thinker understanding faith author syarifah naval was originally a masters study at the national university of malaysia,in,hermeneutic liberal thinker understanding faith author syarifah naval originally master study national university malaysia,0.0,0.859,0.141,0.4215,positive
_muhaimin26,2022-08-22 12:02:47+00:00,320,Twitter for iPhone,i have not got this book yetbut believe is one of the important books to read about day hot issuethis was originally part a pad study conducted by doctor mood iowa md eusol at national university malaysia,in,got book yetbut believe one important book read day hot issuethis originally part pad study conducted doctor mood iowa md eusol national university malaysia,0.0,0.95,0.05,0.2023,positive
for_cps,2022-08-22 10:33:27+00:00,0,Twitter Web App,drformer foreign minister malaysia land public transport agency chairman world islamic economic forum foundation adjunct professor national university of ysiaukmvisited caps to sing is today,in,drformer foreign minister malaysia land public transport agency chairman world islamic economic forum foundation adjunct professor national university ysiaukmvisited cap sing today,0.0,1.0,0.0,0.0,neutral
ukm_my,2022-08-21 13:32:26+00:00,0,Twitter for iPhone,the national university of malaysia has successfully launched malaysian family aspiration explore program located at sectionshah alarm at hallulm ukmsharing universitiwatankita,in,national university malaysia successfully launched malaysian family aspiration explore program located sectionshah alarm hallulm ukmsharing universitiwatankita,0.096,0.717,0.187,0.3182,positive
YanHarahap,2022-08-20 09:29:18+00:00,21,Twitter for iPhone,sixth ri president susilomennggung the condition of go countries that were split due to russian war took place since march this was revealed during a speech at national university malaysia,in,sixth ri president susilomennggung condition go country split due russian war took place since march revealed speech national university malaysia,0.122,0.878,0.0,-0.5994,negative
OmarTara_2,2022-08-20 00:22:41+00:00,11,Twitter for Android,political opponents shook hands with the unstable performance of palsyduring his retirement he built vol latane team from zero to hero painting building presidential season and was last invited by national university malaysia give a public lecturekerenbangetpaksby bah,in,political opponent shook hand unstable performance palsyduring retirement built vol latane team zero hero painting building presidential season last invited national university malaysia give public lecturekerenbangetpaksby bah,0.094,0.819,0.087,0.1779,negative
ukmperdana,2022-08-19 12:45:38+00:00,0,Twitter for Android,unions welfare intermediate and sincere leadership from the united nations states dark aim sessionnational university of malaysia,in,union welfare intermediate sincere leadership united nation state dark aim sessionnational university malaysia,0.0,0.732,0.268,0.6705,positive
YanHarahap,2022-08-19 09:50:18+00:00,51,Twitter for iPhone,want to know the atmosphere of seventh anniversary anniversarythis was when he attended independence at tula tumour embassyhe arrived in since augustmeet invitation national university malaysia become denote speaker,in,want know atmosphere seventh anniversary anniversarythis attended independence tula tumour embassyhe arrived since augustmeet invitation national university malaysia become denote speaker,0.0,0.956,0.044,0.0772,positive
rudi_kadarisman,2022-08-19 09:08:57+00:00,4,Twitter for Android,the atmosphere during by followed seventh anniversary of independence at tula tumour embassybys father has been in since augustto meet invitation national university malaysia ulm deliver denote speech annual event held by ulm,in,atmosphere followed seventh anniversary independence tula tumour embassybys father since augustto meet invitation national university malaysia ulm deliver denote speech annual event held ulm,0.0,1.0,0.0,0.0,neutral
ukmperdana,2022-08-19 07:01:45+00:00,0,Twitter for Android,unions welfare unity and sincere leadership from the united nations made state freedomuniversity of malaysiadestroy your heart lovely,in,union welfare unity sincere leadership united nation made state freedomuniversity malaysiadestroy heart lovely,0.0,0.617,0.383,0.8519,positive
demokratbabel,2022-08-18 17:02:00+00:00,0,Twitter for Android,today i bring public lectures in front of the academic citizens national university malaysia read his speech here,in,today bring public lecture front academic citizen national university malaysia read speech,0.0,1.0,0.0,0.0,neutral
jawatannkosong,2022-08-18 15:09:23+00:00,1,Twitter Web App,ulm national university of malaysiavacancyclosing date for application follow telegram channeltiktokfacebook,in,ulm national university malaysiavacancyclosing date application follow telegram channeltiktokfacebook,0.0,1.0,0.0,0.0,neutral
YudhoyonoInst,2022-08-18 08:00:00+00:00,24,Twitter Web App,we need to be transformation not just incrementally incrementating the key speech of chairman sixth ri president busily bambang yudhoyono at university kebangsaan malaysia on tuesday august,in,need transformation incrementally incrementating key speech chairman sixth ri president busily bambang yudhoyono university kebangsaan malaysia tuesday august,0.0,1.0,0.0,0.0,neutral
OmarTara_2,2022-08-18 06:58:56+00:00,1,Twitter for Android,buzzed once again got the instructions to degraded mr bys performancethe attack was made because of invitation national university malaysia on augustby give tula a public lectureimagine retirement period is still performing hata,in,buzzed got instruction degraded mr bys performancethe attack made invitation national university malaysia augustby give tula public lectureimagine retirement period still performing hata,0.164,0.836,0.0,-0.7096,negative
LathaifulMinan,2022-08-18 04:26:59+00:00,0,Twitter for Android,it is legal but there a schedule for the national university of malaysia so cannot comesorry he still looks down on yearold megawati before president was in independent palace,in,legal schedule national university malaysia cannot comesorry still look yearold megawati president independent palace,0.0,0.956,0.044,0.0644,positive
edisi_co,2022-08-18 04:05:02+00:00,0,WordPress.com,the presence of by president in tula tumour coincides with series events he gave public lectures at invitation national university malaysiaedisisuarakiteenergiinformation,in,presence president tula tumour coincides series event gave public lecture invitation national university malaysiaedisisuarakiteenergiinformation,0.0,1.0,0.0,0.0,neutral
YudhoyonoInst,2022-08-18 04:02:21+00:00,17,Twitter Web App,inaction is not an optioninaction will take place in our world a dangerous statecollection of the key speech chairman sixth ri president busily bambang yudhoyono at university kebangsaan malaysia on tuesday august,in,inaction optioninaction take place world dangerous statecollection key speech chairman sixth ri president busily bambang yudhoyono university kebangsaan malaysia tuesday august,0.15,0.85,0.0,-0.6249,negative
papariezky,2022-08-18 03:53:15+00:00,48,Twitter for Android,the by fathers event in malaysia ataugustus gave a lecture national university of malaysia ukmbangiattending flag ceremony new tula tumour embassy after watching volleyball event if your heart is clean there no intention degrading by it actually easy to go,in,father event malaysia ataugustus gave lecture national university malaysia ukmbangiattending flag ceremony new tula tumour embassy watching volleyball event heart clean intention degrading actually easy go,0.129,0.751,0.12,-0.1027,negative
renandabachtar,2022-08-18 03:47:22+00:00,46,Twitter for Android,under the title a better world is possible president ri key by delivered speech at university kebangsaan malaysia augustby routes three gloomy issues facing world,in,title better world possible president ri key delivered speech university kebangsaan malaysia augustby route three gloomy issue facing world,0.06,0.83,0.109,0.3182,positive
TVPertiwi_MY,2022-08-18 00:38:34+00:00,0,Twitter Web App,but for the national university of malaysias kit institute ethnic studies principal prof merits dark doctor to ok song he was far from roasted what supposed or at least expected,in,national university malaysia kit institute ethnic study principal prof merit dark doctor ok song far roasted supposed least expected,0.0,0.815,0.185,0.7469,positive
OssyDermawan,2022-08-17 23:00:39+00:00,104,Twitter for iPhone,yesterday afternoon latane held a friendly game overseas vs ulm national university of malaysia team in shah alarmthe was later formed withmalaysian playerslatane won the match by thank you malaysia emboli hand is folded,in,yesterday afternoon latane held friendly game overseas v ulm national university malaysia team shah alarmthe later formed withmalaysian playerslatane match thank malaysia embolus hand folded,0.0,0.697,0.303,0.9118,positive
IndonesiaInKL,2022-08-17 07:39:43+00:00,6,Twitter Web App,after his visit he gave a public lecture at the national university of malaysia kbrikualalumpurindonesianwayrintiskemajuaninidiplomasi,in,visit gave public lecture national university malaysia kbrikualalumpurindonesianwayrintiskemajuaninidiplomasi,0.0,1.0,0.0,0.0,neutral
LavaniForever,2022-08-17 05:59:41+00:00,10,Twitter for iPhone,latane goes internationaldont miss our historic competition meeting vs invitation of university kebangsaan malaysia ulm this afternoonbroadcast live from must shah alarm stadium on the official facebook account national university malaysia,in,latane go internationaldont miss historic competition meeting v invitation university kebangsaan malaysia ulm afternoonbroadcast live must shah alarm stadium official facebook account national university malaysia,0.121,0.879,0.0,-0.4588,negative
Peluang_KerjaMY,2022-08-17 04:12:33+00:00,2644,Twitter for iPhone,sees opening commission costs sarbesarbecalgave more my pushkin emboli ulm national university salary up to round how apply emboli index point down,in,see opening commission cost sarbesarbecalgave pushkin embolus ulm national university salary round apply embolus index point,0.0,1.0,0.0,0.0,neutral
SartonoHutomo,2022-08-17 03:54:54+00:00,49,Twitter for iPhone,a better world is possible president of ri th by delivered speech at the national university malaysia on augustby routes three gloomy issues facing world,in,better world possible president ri th delivered speech national university malaysia augustby route three gloomy issue facing world,0.06,0.83,0.109,0.3182,positive
