User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
ucsiuniversity,2022-02-04 04:40:03+00:00,1,Twitter Web App,the global engagement office of us university welcomes its first short exchange students since anaemic covid with open armsexchangestudent internationalstudents ucsiuniversity studyabroad worldclassfaculty,en,global engagement office u university welcome first short exchange student since anaemic covid open armsexchangestudent internationalstudents ucsiuniversity studyabroad worldclassfaculty,0.0,0.787,0.213,0.6908,positive
ucsiuniversity,2022-01-28 03:27:16+00:00,0,Twitter Web App,happy chinese new year from us group co and university vicechancellorhappychinesenewyear ucsiuniversity festiveseason,en,happy chinese new year u group co university vicechancellorhappychinesenewyear ucsiuniversity festiveseason,0.0,0.764,0.236,0.5719,positive
ucsiuniversity,2022-01-28 03:22:09+00:00,0,Twitter Web App,happy ulnar new year from us group founder amp executive chairmanhappychinesenewyear ucsiuniversity festiveseason,en,happy ulnar new year u group founder amp executive chairmanhappychinesenewyear ucsiuniversity festiveseason,0.0,0.764,0.236,0.5719,positive
ucsiuniversity,2022-01-28 03:19:08+00:00,0,Twitter Web App,redenvelope happy chinese new year redenvelopemay this bring you the vigour and vibrance of a tigertigerfacehappychinesenewyear ucsiuniversity festiveseason,en,redenvelope happy chinese new year redenvelopemay bring vigour vibrance tigertigerfacehappychinesenewyear ucsiuniversity festiveseason,0.0,0.728,0.272,0.6808,positive
irwantaufek,2022-01-27 09:13:15+00:00,0,Foursquare,in at us university in touching faraway,en,u university touching faraway,0.0,1.0,0.0,0.0,neutral
CPOPC_ORG,2022-01-27 04:30:12+00:00,4,Twitter Web App,prof dato dr ahead ibrahimopined that applying ai is crucial progress in the palmoil industry amp international collaboration with other po producing countries like Indonesia companies right ecosystem to continue this effort key,en,prof dato dr ahead ibrahimopined applying ai crucial progress palmoil industry amp international collaboration po producing country like Indonesia company right ecosystem continue effort key,0.093,0.771,0.136,0.1779,positive
CPOPC_ORG,2022-01-27 04:17:24+00:00,5,Twitter Web App,a ohd studentwong sir long asserted that artificialintelligence can be used in directing diseases oil palm basal stem rot thus it is truly befitting the palmoil industry preventing potential losses,en,ohd studentwong sir long asserted artificialintelligence used directing disease oil palm basal stem rot thus truly befitting palmoil industry preventing potential loss,0.116,0.795,0.089,0.0258,negative
ucsiuniversity,2022-01-25 02:55:37+00:00,0,Twitter Web App,join the journal club research sharing session with calumny ran barepushpinjanuaryfridaypushpin pmpmpushpin platform ms teamsclick to joinjournalclub us room weimar clinical pharmacy,en,join journal club research sharing session calumny ran barepushpinjanuaryfridaypushpin pmpmpushpin platform m teamsclick joinjournalclub u room weimar clinical pharmacy,0.0,0.8,0.2,0.6124,positive
MargaretDocker,2022-01-21 23:24:51+00:00,0,Twitter Web App,one of two editors choice articles in ebb this month by we quay cy the amp al oohll chew and ve cong c chhow does replacement zooplankton tax due to anthropogenic disturbance affect larvalfish openaccess,en,one two editor choice article ebb month quay cy amp al oohll chew cong c chhow replacement zooplankton tax due anthropogenic disturbance affect larvalfish openaccess,0.073,0.927,0.0,-0.3818,negative
efflux_a,2022-01-21 13:02:41+00:00,0,WordPress.com,assistantships at us university in malaysia ,en,assistantships u university malaysia ,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-01-21 10:05:55+00:00,1,Twitter Web App,catch lakshumy human as she speaks on cultivating mental endurance in challenging world tomorrow at amregister now aussi mentalendurance studentdevelopment studentaffairs,en,catch lakshumy human speaks cultivating mental endurance challenging world tomorrow amregister aussi mentalendurance studentdevelopment studentaffairs,0.0,0.926,0.074,0.1531,positive
ucsiuniversity,2022-01-21 02:35:25+00:00,1,Twitter Web App,us university has signed a memorandum of understanding with nets ecoventure which among others will see the receiving my million research endowment to work on low carbon initiativeus you lowcarboninitiative,en,u university signed memorandum understanding net ecoventure among others see receiving million research endowment work low carbon initiativeus lowcarboninitiative,0.07,0.93,0.0,-0.2732,negative
ACEngagement,2022-01-20 15:18:02+00:00,0,dlvr.it,university trust graduate assistantships at us in malaysia ,en,university trust graduate assistantships u malaysia ,0.0,0.68,0.32,0.5106,positive
ucsiuniversity,2022-01-20 09:46:58+00:00,0,Twitter Web App,ace your exam with us sum revision horrid workshopclick on the link below for reservationsus hybridworkshop,en,ace exam u sum revision horrid workshopclick link reservationsus hybridworkshop,0.189,0.811,0.0,-0.5423,negative
ucsiuniversity,2022-01-20 09:32:05+00:00,0,Twitter Web App,basketball is a great opportunity for fan to meet up and train if you are good might be able represent the universityyap via in jennyucsi club membercheck out basis court at block g with forus ucsiclubs sports,en,basketball great opportunity fan meet train good might able represent universityyap via jennyucsi club membercheck basis court block g forus ucsiclubs sport,0.064,0.667,0.269,0.8481,positive
ucsiuniversity,2022-01-20 01:16:46+00:00,0,Twitter Web App,our club aims to help students gain realworld exposure become more employable with professional technical and community eventstasha misha armedshe clubmemberucsi realworldexperience,en,club aim help student gain realworld exposure become employable professional technical community eventstasha misha armedshe clubmemberucsi realworldexperience,0.0,0.766,0.234,0.7269,positive
ucsiuniversity,2022-01-19 10:15:36+00:00,0,Twitter Web App,a healthy mind leads to body us clubs aims encourage students participate in activities outside the classroom sharpen their minds and more exerciseshivaani muthaiah coorganising chairperson of dayus outdoor ucsiclubs,en,healthy mind lead body u club aim encourage student participate activity outside classroom sharpen mind exerciseshivaani muthaiah coorganising chairperson dayus outdoor ucsiclubs,0.0,0.818,0.182,0.7184,positive
ucsiuniversity,2022-01-19 08:58:22+00:00,0,Twitter Web App,good news everyone club day is back at us university find your flock on camps with other likeminded students to share interest and hobbiesus hobbies studentclub ucsicampus,en,good news everyone club day back u university find flock camp likeminded student share interest hobbiesus hobby studentclub ucsicampus,0.0,0.748,0.252,0.7964,positive
ucsiuniversity,2022-01-19 06:47:46+00:00,0,Twitter Web App,launchedmaster in engineering smart management learn more about the programme go toworldno malaysiaeducation worldclassfaculty ucsiuniversity launch smartengineering management postgraduate masters degree,en,launchedmaster engineering smart management learn programme go toworldno malaysiaeducation worldclassfaculty ucsiuniversity launch smartengineering management postgraduate master degree,0.0,0.881,0.119,0.4019,positive
ucsiuniversity,2022-01-19 03:14:04+00:00,0,Twitter Web App,want to know how become a productive writer in publishing academic researchregister noguchi ucsiuniversity research postgraduate degree masters review writing strategics,en,want know become productive writer publishing academic researchregister noguchi ucsiuniversity research postgraduate degree master review writing strategics,0.0,0.936,0.064,0.0772,positive
ucsiuniversity,2022-01-17 10:14:04+00:00,0,Twitter Web App,congratulations assistant professor dr an hung kept associate cheap ship when and in law long soon for winning gold medal international sponsor award innopa at item ucsi goldmedal healthscience medicine,en,congratulation assistant professor dr hung kept associate cheap ship law long soon winning gold medal international sponsor award innopa item ucsi goldmedal healthscience medicine,0.0,0.652,0.348,0.9313,positive
ucsiuniversity,2022-01-17 01:43:19+00:00,0,Twitter Web App,wishing you all prosperity and happiness this thaipusam stay safe take care everyoneus thaipusam batucaves hindu tail,en,wishing prosperity happiness thaipusam stay safe take care everyoneus thaipusam batucaves hindu tail,0.0,0.528,0.472,0.891,positive
ucsiuniversity,2022-01-14 10:14:09+00:00,0,Twitter Web App,you are cordially invited to join us for the you signing ceremony between us university and nets ecoventuredatejanuarythursdaytime pmclick here registerlaunch signingceremony collaboration ucsiuniversity,en,cordially invited join u signing ceremony u university net ecoventuredatejanuarythursdaytime pmclick registerlaunch signingceremony collaboration ucsiuniversity,0.0,0.913,0.087,0.296,positive
ucsiuniversity,2022-01-14 04:15:53+00:00,0,Twitter Web App,may the season of harvest open door for light and happinesswishing you your family a very happy postalhappypongal harvestfestival malaysiatrulyasia,en,may season harvest open door light happinesswishing family happy postalhappypongal harvestfestival malaysiatrulyasia,0.0,0.818,0.182,0.6115,positive
ucsiuniversity,2022-01-14 02:47:26+00:00,0,Twitter Web App,want to gain insight into the latest advances in architectural research related usage of building information modeling him and amputationsregister nowucsiuniversity postgraduate degree masters architecture amputation,en,want gain insight latest advance architectural research related usage building information modeling amputationsregister nowucsiuniversity postgraduate degree master architecture amputation,0.0,0.836,0.164,0.5719,positive
ucsiuniversity,2022-01-14 02:44:22+00:00,0,Twitter Web App,postgraduate review day antiglycation and antioxidant activity of palmatinea new therapeutic class for the management typediabetesregister noguchi ucsiuniversity research degree masters diabetes health,en,postgraduate review day antiglycation antioxidant activity palmatinea new therapeutic class management typediabetesregister noguchi ucsiuniversity research degree master diabetes health,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-01-13 06:25:13+00:00,0,Twitter Web App,congratulations him via le for winning the best poster presentation award clappinghandsmediumskintonefas pharmaceuticalsciences worldclassfaculty ucsiuniversity worldstopscientists postgraduate research,en,congratulation via le winning best poster presentation award clappinghandsmediumskintonefas pharmaceuticalsciences worldclassfaculty ucsiuniversity worldstopscientists postgraduate research,0.0,0.483,0.517,0.9432,positive
ucsiuniversity,2022-01-13 06:17:46+00:00,0,Twitter Web App,congratulations dr no king soon for publishing a book entitled bajautopia clappinghandsmediumskintonesame fete ucsiuniversity awardwinningfaculty worldclassuniversity architecture builtenvironment,en,congratulation dr king soon publishing book entitled bajautopia clappinghandsmediumskintonesame fete ucsiuniversity awardwinningfaculty worldclassuniversity architecture builtenvironment,0.099,0.631,0.27,0.5859,positive
ucsiuniversity,2022-01-12 08:09:08+00:00,0,Twitter Web App,congratulations to assistant professor dr ask human janakiramanclappinghandsmediumskintonefor more informationfps pharmaceuticalsciences worldclassfaculty ucsiuniversity worldstopscientists postgraduate research,en,congratulation assistant professor dr ask human janakiramanclappinghandsmediumskintonefor informationfps pharmaceuticalsciences worldclassfaculty ucsiuniversity worldstopscientists postgraduate research,0.0,0.794,0.206,0.5994,positive
ucsiuniversity,2022-01-12 07:56:32+00:00,0,Twitter Web App,congratulations to our alumnus choir hi than for being shortlisted as the semifinalist his final year project entitled development of effective metaheuristic search algorithms through hybridization approachclappinghandsmediumskintonefete ucsiuniversity ucsifetbe technologists calumny,en,congratulation alumnus choir hi shortlisted semifinalist final year project entitled development effective metaheuristic search algorithm hybridization approachclappinghandsmediumskintonefete ucsiuniversity ucsifetbe technologist calumny,0.0,0.755,0.245,0.8442,positive
ucsiuniversity,2022-01-12 06:05:37+00:00,0,Twitter Web App,join us for a live weimar with dr parasuraman padmanabhan as he talks on current imagine technique cancer diagnosisjanuary sign up nowus cancerresearch treatment hope cancerdiagnosis health medicine,en,join u live weimar dr parasuraman padmanabhan talk current imagine technique cancer diagnosisjanuary sign nowus cancerresearch treatment hope cancerdiagnosis health medicine,0.131,0.716,0.152,-0.0772,positive
ucsiuniversity,2022-01-12 01:30:36+00:00,0,Twitter Web App,graduationcapbooks enrollment day come on over to our camps this weekend explore interactive workshops and get all the information you needget in touch with us hereopenday ucsiuniversity registration newintake worldclassfaculty studyabroad,en,graduationcapbooks enrollment day come camp weekend explore interactive workshop get information needget touch u hereopenday ucsiuniversity registration newintake worldclassfaculty studyabroad,0.0,1.0,0.0,0.0,neutral
MustafaM3007,2022-01-11 23:20:55+00:00,0,Twitter for iPhone,hi i have a question if you can help,en,hi question help,0.0,0.69,0.31,0.4019,positive
ucsiuniversity,2022-01-11 06:19:35+00:00,0,Twitter Web App,bolster is it importantwell lets find outpushpin datejanuaryfridaypushpin time pmpushpin platform zoomclick here to registercovid kitajagakita bolster vaccine ucsiuniversity worldclassfaculty medical healthsciences virtualevent,en,bolster importantwell let find outpushpin datejanuaryfridaypushpin time pmpushpin platform zoomclick registercovid kitajagakita bolster vaccine ucsiuniversity worldclassfaculty medical healthsciences virtualevent,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-01-11 03:30:53+00:00,0,Twitter Web App,postgraduate review day healthy raging aesthetic and degenerative medicineregister noguchi ucsiuniversity research degree masters medical aesthetic healthyaging,en,postgraduate review day healthy raging aesthetic degenerative medicineregister noguchi ucsiuniversity research degree master medical aesthetic healthyaging,0.161,0.711,0.128,-0.1779,negative
ucsiuniversity,2022-01-11 03:21:50+00:00,0,Twitter Web App,congratulations assistant professor dr view cheek young for being appointed as one of the conference session chair and support staff alternate accounts europe are virtualat birmingham business school clappinghandsmediumskintoneachievement ucsiuniversity,en,congratulation assistant professor dr view cheek young appointed one conference session chair support staff alternate account europe virtualat birmingham business school clappinghandsmediumskintoneachievement ucsiuniversity,0.0,0.809,0.191,0.765,positive
ucsiuniversity,2022-01-11 02:48:34+00:00,2,Twitter Web App,congratulations ask camp consultant for being the regional winnermalaysia fed tactful springboard student challenge and obtaining an internship opportunity in incubation programmeclappinghandsmediumskintoneactuarialscience finance students ucsiuniversity,en,congratulation ask camp consultant regional winnermalaysia fed tactful springboard student challenge obtaining internship opportunity incubation programmeclappinghandsmediumskintoneactuarialscience finance student ucsiuniversity,0.0,0.733,0.267,0.7906,positive
ucsiuniversity,2022-01-10 03:46:55+00:00,0,Twitter Web App,join the virtual launching ceremony of master in engineering smart managementworldno malaysiaeducation worldclassfaculty ucsiuniversity launch smartengineering management postgraduate masters degree,en,join virtual launching ceremony master engineering smart managementworldno malaysiaeducation worldclassfaculty ucsiuniversity launch smartengineering management postgraduate master degree,0.0,0.786,0.214,0.5994,positive
ucsiuniversity,2022-01-08 12:51:53+00:00,0,Twitter Web App,a big thank you to everyone for their generous donations and supportif missed tonight performance can still contribute the following detailsbeneficiary us education son bhdbank limb islamic account number reference df,en,big thank everyone generous donation supportif missed tonight performance still contribute following detailsbeneficiary u education son bhdbank limb islamic account number reference df,0.062,0.737,0.201,0.5994,positive
ucsiuniversity,2022-01-08 10:39:49+00:00,1,Twitter Web App,enjoy the show lets donate for this good cause and help those in needbeneficiary nameucsi education son bhdbankcimb islamic bhdbank account numberreferencedfdonatenow concert floodrelief flood banker,en,enjoy show let donate good cause help needbeneficiary nameucsi education son bhdbankcimb islamic bhdbank account numberreferencedfdonatenow concert floodrelief flood banker,0.0,0.713,0.287,0.851,positive
ucsiuniversity,2022-01-08 07:49:52+00:00,0,Twitter Web App,see you all soonwatch some of the worlds best perform classical and contemporary music at us universitybook your spot now atdonatenow donate concert floodrelief flood banker,en,see soonwatch world best perform classical contemporary music u universitybook spot atdonatenow donate concert floodrelief flood banker,0.0,0.856,0.144,0.6369,positive
bryanbrake,2022-01-08 00:16:03+00:00,0,TweetDeck,heyinteresting email i got from your university might want to check systems,en,heyinteresting email got university might want check system,0.0,0.885,0.115,0.0772,positive
ucsiuniversity,2022-01-07 13:09:43+00:00,0,Twitter for Android,happening tomorrowwatch some of the worlds best perform classical and contemporary music at us tomorrow book your spot now atdonatenow donate concert floodrelief flood banker,en,happening tomorrowwatch world best perform classical contemporary music u tomorrow book spot atdonatenow donate concert floodrelief flood banker,0.0,0.851,0.149,0.6369,positive
ucsiuniversity,2022-01-07 09:32:27+00:00,0,Twitter Web App,congratulations assistant professor dr remain bad varadharajan for being awarded the most honourable title professional engineer as per bye law noof institution engineers india ondecemberclappinghandsmediumskintoneucsiuniversityprofessionalengineer civilengineering,en,congratulation assistant professor dr remain bad varadharajan awarded honourable title professional engineer per bye law noof institution engineer india ondecemberclappinghandsmediumskintoneucsiuniversityprofessionalengineer civilengineering,0.099,0.62,0.282,0.7574,positive
ucsiuniversity,2022-01-07 09:21:56+00:00,0,Twitter Web App,congratulations to dr sarah atifah into saruchi for winning awards her invention motion sickness minimization via active sneering control autonomous vehicleclappinghandsmediumskintoneucsiuniversity worldclass technologists undergraduate postgraduate engineering award,en,congratulation dr sarah atifah saruchi winning award invention motion sickness minimization via active sneering control autonomous vehicleclappinghandsmediumskintoneucsiuniversity worldclass technologist undergraduate postgraduate engineering award,0.0,0.571,0.429,0.9477,positive
ucsiuniversity,2022-01-07 09:01:23+00:00,0,Twitter Web App,medical outreach programme lets join work towards helping our communitytogether we are able to do so much morevenue us hospitaldeadlinejanuary communityservice outreachprogram students university,en,medical outreach programme let join work towards helping communitytogether able much morevenue u hospitaldeadlinejanuary communityservice outreachprogram student university,0.0,0.764,0.236,0.6705,positive
Woxsen,2022-01-07 05:43:21+00:00,4,Twitter Web App,dr anupama sigh asset profhe school of business women university will be delivering a lecture on organizational behaviour for ba students us university malaysiajani thepmwoxsen woxsenuniversity schoolofbusiness hyderabad,en,dr anupama sigh asset profhe school business woman university delivering lecture organizational behaviour ba student u university malaysiajani thepmwoxsen woxsenuniversity schoolofbusiness hyderabad,0.0,0.874,0.126,0.3818,positive
ucsiuniversity,2022-01-07 03:39:24+00:00,0,Twitter Web App,donations can be channelled beneficiary nameucsi education son bhdbankcimb islamic bhdbank account numberreferencedfdonors may send proof of transaction to raziatul hand at raziatulcommy or reach out for more information,en,donation channelled beneficiary nameucsi education son bhdbankcimb islamic bhdbank account numberreferencedfdonors may send proof transaction raziatul hand raziatulcommy reach information,0.0,0.778,0.222,0.7506,positive
ucsiuniversity,2022-01-06 06:41:35+00:00,1,Twitter Web App,congratulations to stephen long leo she and change when long for being selected participate in thesmartonline pitch competition clappinghandsmediumskintonefete ucsiuniversity ucsifetbe worldclass technologists undergraduate postgraduate ucsicongrats engineering award,en,congratulation stephen long leo change long selected participate thesmartonline pitch competition clappinghandsmediumskintonefete ucsiuniversity ucsifetbe worldclass technologist undergraduate postgraduate ucsicongrats engineering award,0.0,0.778,0.222,0.8126,positive
ucsiuniversity,2022-01-06 06:28:03+00:00,1,Twitter Web App,congratulations in door day into mood this and team for winning several awards their invention chyclopcompendious horrid composite failure load prediction clappinghandsmediumskintoneucsiuniversityworldclass technologists undergraduate postgraduate ucsicongrats engineering award,en,congratulation door day mood team winning several award invention chyclopcompendious horrid composite failure load prediction clappinghandsmediumskintoneucsiuniversityworldclass technologist undergraduate postgraduate ucsicongrats engineering award,0.16,0.516,0.324,0.7906,positive
ucsiuniversity,2022-01-06 04:21:36+00:00,1,Twitter Web App,formulation scientistseed your futuredatejanuary time amamplatform microsoft teamsclick here to registerformulationscientist scientist pharmaceuticalsciences chemistry ucsiuniversity worldclassfaculty virtualevent,en,formulation scientistseed futuredatejanuary time amamplatform microsoft teamsclick registerformulationscientist scientist pharmaceuticalsciences chemistry ucsiuniversity worldclassfaculty virtualevent,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-01-05 08:58:17+00:00,0,Twitter Web App,congratulations associate professor dr hiram thing for being appointed as the editorinchief of young consumers emerald publishing effective januaryis also brand ambassador in east asiaus hospitality tourism brandambassador,en,congratulation associate professor dr hiram thing appointed editorinchief young consumer emerald publishing effective januaryis also brand ambassador east asiaus hospitality tourism brandambassador,0.0,0.788,0.212,0.7906,positive
ucsiuniversity,2022-01-05 08:35:35+00:00,3,Twitter Web App,in response to the affected flood victims us university prochancellor trunk pain alabidin thank muhriz has initiated a relief concert organised by basis institute of music raise funds collaboration within ,en,response affected flood victim u university prochancellor trunk pain alabidin thank muhriz initiated relief concert organised basis institute music raise fund collaboration within ,0.196,0.652,0.152,-0.1531,negative
int_scholar,2022-01-04 07:35:51+00:00,0,Twitter for Android,congratulations matrena on your isa grant to study in malaysia at us universitywe wish you all the very best future endeavorsexplore opportunities and abroad with a scholarshipdial ,en,congratulation matrena isa grant study malaysia u universitywe wish best future endeavorsexplore opportunity abroad scholarshipdial ,0.0,0.565,0.435,0.945,positive
ucsiuniversity,2022-01-04 07:33:52+00:00,0,Twitter Web App,postgraduate review day mathematics and actuarial science in our daily lives its research ucsiregister noguchi ucsiuniversity degree masters actuarialscience casestudy,en,postgraduate review day mathematics actuarial science daily life research ucsiregister noguchi ucsiuniversity degree master actuarialscience casestudy,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-01-04 03:28:05+00:00,0,Twitter Web App,do you know what it takes to become a formulation scientist microscopejoin us find outclick register nowformulationscientist scientist pharmaceuticalsciences chemistry us ucsiuniversity worldclassfaculty virtualevent talk,en,know take become formulation scientist microscopejoin u find outclick register nowformulationscientist scientist pharmaceuticalsciences chemistry u ucsiuniversity worldclassfaculty virtualevent talk,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2022-01-03 04:00:31+00:00,0,Twitter Web App,welcome back to class everyone please wear mass and follow sons while on camps premises remember do your part keep everyone safeus education students kitajagakita staysafe,en,welcome back class everyone please wear mass follow son camp premise remember part keep everyone safeus education student kitajagakita staysafe,0.0,0.819,0.181,0.6486,positive
ucsiuniversity,2022-01-03 01:42:19+00:00,0,Twitter Web App,us university prochancellor trunk pain alabidin thank muhriz has initiated a flood relief concert to be organised by basis institute of music raise funds for this muchneeded causelets donate good cause and help those in needfloodrelief banker,en,u university prochancellor trunk pain alabidin thank muhriz initiated flood relief concert organised basis institute music raise fund muchneeded causelets donate good cause help needfloodrelief banker,0.073,0.681,0.246,0.7845,positive
ucsiuniversity,2021-12-31 13:48:14+00:00,0,Twitter for Android,us university prochancellor trunk pain alabidin thank muhriz has initiated a flood relief concert to be organised by basis institute of music raise funds for this muchneeded causelets donate good cause and help those in need banker,en,u university prochancellor trunk pain alabidin thank muhriz initiated flood relief concert organised basis institute music raise fund muchneeded causelets donate good cause help need banker,0.073,0.681,0.246,0.7845,positive
ucsiuniversity,2021-12-31 09:28:40+00:00,0,Twitter Web App,join our weekly journal club weimar on various topics every wednesday live room dont miss itclick here to joinjournalclub us room,en,join weekly journal club weimar various topic every wednesday live room dont miss itclick joinjournalclub u room,0.0,0.839,0.161,0.3907,positive
ucsiuniversity,2021-12-31 07:47:16+00:00,1,Twitter Web App,the scholarship opportunities are great as there a lot of choice for students said again than who is planning to pursue bachelor attain english language and communicationorientation ucsiorientationday ucsiuniversity registration newintake enrollment,en,scholarship opportunity great lot choice student said planning pursue bachelor attain english language communicationorientation ucsiorientationday ucsiuniversity registration newintake enrollment,0.0,0.812,0.188,0.7717,positive
ucsiuniversity,2021-12-31 05:57:16+00:00,0,Twitter Web App,getting scholarship opportunities was easy said said govindh who works as a behavior therapist us university guidance counsellor helped me find the right available for meorientation ucsiorientationday ucsiuniversity registration newintake enrollment,en,getting scholarship opportunity easy said said govindh work behavior therapist u university guidance counsellor helped find right available meorientation ucsiorientationday ucsiuniversity registration newintake enrollment,0.0,0.836,0.164,0.6705,positive
ucsiuniversity,2021-12-31 03:43:43+00:00,2,Twitter Web App,us bachelor in architecture different from other universities as it was recognised the topsaid of science student suffice airynna mood shuhaizamorientation ucsiorientationday ucsiuniversity registration newintake worldclassfaculty,en,u bachelor architecture different university recognised topsaid science student suffice airynna mood shuhaizamorientation ucsiorientationday ucsiuniversity registration newintake worldclassfaculty,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2021-12-31 01:20:02+00:00,0,Twitter Web App,i received a trust scholarship for my foundation one year and it was very generous offer said in arts student emily view en i get to focus on studies moreorientation ucsiuniversity registration newintake enrollment worldclassfaculty,en,received trust scholarship foundation one year generous offer said art student emily view en get focus study moreorientation ucsiuniversity registration newintake enrollment worldclassfaculty,0.0,0.813,0.187,0.7841,positive
ucsiuniversity,2021-12-30 12:00:01+00:00,4,Twitter Web App,us is one of the few universities that offers masters in clinical psychology to a high standard said chris openshaw from us it me chance pursue my dream become therapistorientation ucsiuniversity enrollment worldclassfaculty studyabroad,en,u one university offer master clinical psychology high standard said chris openshaw u chance pursue dream become therapistorientation ucsiuniversity enrollment worldclassfaculty studyabroad,0.0,0.886,0.114,0.4588,positive
ucsiuniversity,2021-12-30 10:35:23+00:00,1,Twitter Web App,a big thank you to all the students for joining us universitylife at university is time of growth and discovery so remember cherish those momentsorientation ucsiorientationday ucsiuniversity registration newintake enrollment worldclassfaculty studyabroad,en,big thank student joining u universitylife university time growth discovery remember cherish momentsorientation ucsiorientationday ucsiuniversity registration newintake enrollment worldclassfaculty studyabroad,0.0,0.778,0.222,0.7893,positive
ucsiuniversity,2021-12-30 04:32:36+00:00,1,Twitter Web App,indays our staff amp students managed to pull available resources aid flood victims the klan valley from donations essentials offering manpower help clean homes we did them all ampstudents are truly commendable thank you star,en,indays staff amp student managed pull available resource aid flood victim klan valley donation essential offering manpower help clean home ampstudents truly commendable thank star,0.053,0.696,0.251,0.8176,positive
ucsiuniversity,2021-12-30 04:21:17+00:00,2,Twitter Web App,us university welcomes overnew students on orientation daythank you for choosing us to be part of your journey a brighter future we promise bring learning life each and every one youbooksgraduationcaporientation ucsiuniversity registration newintake enrollment,en,u university welcome overnew student orientation daythank choosing u part journey brighter future promise bring learning life every one youbooksgraduationcaporientation ucsiuniversity registration newintake enrollment,0.0,0.803,0.197,0.765,positive
ucsiuniversity,2021-12-29 10:05:50+00:00,1,Twitter Web App,we would like to offer our interest gratitude all the contributory and volunteers for supporting basis flood relief initiative thank you everything your coverageus thankyou kitajagakita banker malaysia,en,would like offer interest gratitude contributory volunteer supporting basis flood relief initiative thank everything coverageus thankyou kitajagakita banker malaysia,0.0,0.56,0.44,0.946,positive
ucsiuniversity,2021-12-29 07:19:27+00:00,0,Twitter Web App,congratulations to the faculty of engineering technology and built environment clappinghandsmediumskintonemore information about penjana programme can be found hereucsiuniversity worldclass technologists engineering upskilling refilling kept,en,congratulation faculty engineering technology built environment clappinghandsmediumskintonemore information penjana programme found hereucsiuniversity worldclass technologist engineering upskilling refilling kept,0.0,0.86,0.14,0.5994,positive
ucsiuniversity,2021-12-29 04:28:45+00:00,0,Twitter Web App,also prof dr montana us university habitat us amp bharati surest hand global edge parma are jointly organizing a disaster relief assistance to help the victims tide over crisis if you wish help please reach out them,en,also prof dr montana u university habitat u amp bharati surest hand global edge parma jointly organizing disaster relief assistance help victim tide crisis wish help please reach,0.189,0.45,0.362,0.765,positive
JobStockEastMy,2021-12-28 07:35:31+00:00,1,Twitter Web App,us university faraway campuskuchingassistant professorslecturers part time lectures finance executive registered counselor inter,en,u university faraway campuskuchingassistant professorslecturers part time lecture finance executive registered counselor inter,0.0,1.0,0.0,0.0,neutral
ucsiuniversity,2021-12-24 08:34:29+00:00,0,Twitter Web App,we would like to offer our interest gratitude all the contributory and volunteers for supporting basis flood relief initiative thank you everythingus thankyou kitajagakita banker malaysia,en,would like offer interest gratitude contributory volunteer supporting basis flood relief initiative thank everythingus thankyou kitajagakita banker malaysia,0.0,0.536,0.464,0.946,positive
ucsiuniversity,2021-12-24 07:19:33+00:00,3,Twitter Web App,us students and volunteers from student affairs calumny say volunteered to help flood victims with clean activity in hull landaukitajagakita banker malaysia,en,u student volunteer student affair calumny say volunteered help flood victim clean activity hull landaukitajagakita banker malaysia,0.086,0.712,0.202,0.4767,positive
ucsiuniversity,2021-12-24 04:35:26+00:00,0,Twitter Web App,may the melody and spirit of holidays fill your home with love peace we wish you merry christmas sending good wishes for coming new yearus ucsiuniversity merrychristmas happynewyear,en,may melody spirit holiday fill home love peace wish merry christmas sending good wish coming new yearus ucsiuniversity merrychristmas happynewyear,0.0,0.468,0.532,0.967,positive
ucsiuniversity,2021-12-23 09:50:55+00:00,0,Twitter Web App,merry christmas and happy new year from dato peter no us group founder amp executive chairman Christmastreeus ucsiuniversity merrychristmas happynewyear,en,merry christmas happy new year dato peter u group founder amp executive chairman Christmastreeus ucsiuniversity merrychristmas happynewyear,0.083,0.644,0.273,0.7184,positive
ucsiuniversity,2021-12-23 08:25:53+00:00,0,Twitter Web App,playbutton student life backs tikhon innovation challengejoin and stand a chance to win amazing prizesfor more information go tofpstiktokinnovation us ucsipharmacy pharmacy blackmoresmyxucsi ucsiuniversity,en,playbutton student life back tikhon innovation challengejoin stand chance win amazing prizesfor information go tofpstiktokinnovation u ucsipharmacy pharmacy blackmoresmyxucsi ucsiuniversity,0.038,0.573,0.389,0.9001,positive
