User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
arslan_fc,2022-09-10 05:24:22+00:00,0,Twitter for iPhone,thanks to all the knights who have worked hard provide good cooperation during my alive league tournament and university put malaysia football club social league,in,thanks knight worked hard provide good cooperation alive league tournament university put malaysia football club social league,0.045,0.682,0.273,0.7906,positive
PMIUPM,2022-09-10 03:11:22+00:00,4,Twitter for Android,stabs and taenia matas department of description hairseesaferhpmiupm would like to congratulate all the students university put malaysia above,in,stab taenia matas department description hairseesaferhpmiupm would like congratulate student university put malaysia,0.118,0.65,0.232,0.4215,positive
kosass_upm,2022-09-09 10:42:43+00:00,1,Twitter for iPhone,pydkosass cassalamualaikum and peacecongratulations congratulations to all university put malaysia students for your excellence in the final examination of smeltersession ,in,pydkosass cassalamualaikum peacecongratulations congratulation university put malaysia student excellence final examination smeltersession ,0.0,0.692,0.308,0.8402,positive
MPPUPMofficial,2022-09-09 06:50:18+00:00,0,Twitter for iPhone, septemberpm up pp information syabas and the family of university communiversity family peace peace be upon us love,in, septemberpm pp information syabas family university communiversity family peace peace upon u love,0.0,0.573,0.427,0.9042,positive
institutmasa,2022-09-09 01:05:30+00:00,0,Twitter Web App,tula lumpurar university put malaysia up public health specialist associate professor marina man hopes a massive vaccination program is being implements again in to protect the people of country,in,tula lumpurar university put malaysia public health specialist associate professor marina man hope massive vaccination program implement protect people country,0.0,0.828,0.172,0.6597,positive
institutmasa,2022-09-08 07:21:41+00:00,0,Twitter Web App,we are very pleased to show profdr said ahead professor university put malaysia as a panel address issues provide insight and share experiences on this topic,in,pleased show profdr said ahead professor university put malaysia panel address issue provide insight share experience topic,0.0,0.81,0.19,0.659,positive
AtifahAbRahman,2022-09-07 13:09:15+00:00,0,Twitter for Android,surroundings key embolispeedmart the mines shopping center leon mall cheeks south south city plazauniversiti put malaysia up s maman best beautiful skin sprang bare emboli hotelhospital up technology park tm bank ,in,surroundings key embolispeedmart mine shopping center leon mall cheek south south city plazauniversiti put malaysia maman best beautiful skin sprang bare embolus hotelhospital technology park tm bank ,0.0,0.776,0.224,0.8442,positive
MOHEOfficial,2022-09-07 03:47:59+00:00,1,Twitter for Android,their expertise and experiencekept higher education leadership academy in collaboration with university put malaysia up will implement the national speechprogram as follows tears calendar emboli datethursdaymalaysia theme strong,in,expertise experiencekept higher education leadership academy collaboration university put malaysia implement national speechprogram follows tear calendar embolus datethursdaymalaysia theme strong,0.061,0.833,0.106,0.34,positive
MOHEOfficial,2022-09-07 00:56:37+00:00,0,Twitter for Android,couture put tvsukacita is informed that the academy of higher education leadership in collaboration with university malaysia up will implement national speechprogramthis years program wrong,in,couture put tvsukacita informed academy higher education leadership collaboration university malaysia implement national speechprogramthis year program wrong,0.114,0.886,0.0,-0.4767,negative
MOHEOfficial,2022-09-05 06:24:14+00:00,2,Twitter for Android,their expertise and experiencethe kept higher education leadership academy in collaboration with university put malaysia up will implement thenational speech program as set out on thursday ,in,expertise experiencethe kept higher education leadership academy collaboration university put malaysia implement thenational speech program set thursday ,0.0,1.0,0.0,0.0,neutral
mohdassfiacute,2022-09-03 16:06:42+00:00,0,Twitter Web App,midian cloud university put malaysia up,in,midian cloud university put malaysia,0.0,1.0,0.0,0.0,neutral
mohdassfiacute,2022-09-03 16:03:27+00:00,0,Twitter Web App,beautiful view of university put malaysia up sprang to collegekey,in,beautiful view university put malaysia sprang collegekey,0.0,0.698,0.302,0.5994,positive
sbesaupm,2022-09-01 04:09:11+00:00,0,Twitter for iPhone,deputy secretary of bestnur sarah into zolkiplischool business and economicsstudent associationuniversiti put malaysia sbemspepepepembrilmuberbaktiwloveupmsbesaupm,in,deputy secretary bestnur sarah zolkiplischool business economicsstudent associationuniversiti put malaysia sbemspepepepembrilmuberbaktiwloveupmsbesaupm,0.0,1.0,0.0,0.0,neutral
sbesaupm,2022-09-01 04:02:47+00:00,0,Twitter for iPhone,dahlia in mood fail nail bbacgohzhongji upacschool of business and economicsstudent associationuniversity malaysia sbesaupmspepepepemberilmuberbaktiwloveupmsbesappamiberduan,in,dahlia mood fail nail bbacgohzhongji upacschool business economicsstudent associationuniversity malaysia sbesaupmspepepepemberilmuberbaktiwloveupmsbesappamiberduan,0.212,0.788,0.0,-0.5423,negative
k10upm,2022-08-31 02:11:14+00:00,0,Twitter for Android,gopagesave save the national malaysia dayassalamualaikum and peaceall ten college students university put would like to wish malaysian day a sixtyfifth anniversary all students,in,gopagesave save national malaysia dayassalamualaikum peaceall ten college student university put would like wish malaysian day sixtyfifth anniversary student,0.0,0.704,0.296,0.8126,positive
cem_upm,2022-08-30 14:08:14+00:00,0,Instagram,welcome to the sixtyfifth national day for all university put malaysia residentscempamcmobileharikebankecenter entrepreneurship development graduate marketability aim,in,welcome sixtyfifth national day university put malaysia residentscempamcmobileharikebankecenter entrepreneurship development graduate marketability aim,0.0,0.842,0.158,0.4588,positive
UpmAlumni,2022-08-30 09:41:53+00:00,0,Twitter Web App,happy the sixtyfifth national daylet us work together to foster closer ties with each othersincerely from president and each of university put malaysia calumny associationpaupmfamily malaysiateguhtogether,in,happy sixtyfifth national daylet u work together foster closer tie othersincerely president university put malaysia calumny associationpaupmfamily malaysiateguhtogether,0.0,0.871,0.129,0.5719,positive
PMIUPM,2022-08-30 06:06:31+00:00,0,Twitter for Android,tarikhtuesday emboli clock bell masaafter fardhu maghrib prayer mosque university of malaysia malaysias mosque takes advantage our time by reciting passing reading and praying for the wellbeing hollandmay lives be more blessed himemboli shiny,in,tarikhtuesday embolus clock bell masaafter fardhu maghrib prayer mosque university malaysia malaysia mosque take advantage time reciting passing reading praying wellbeing hollandmay life blessed himemboli shiny,0.0,0.781,0.219,0.8268,positive
k10upm,2022-08-30 03:23:48+00:00,0,Twitter for Android,important in the may college representative council of ten session universiti put malaysiafollow further announcements follow like and share at instagramtwitterfacebookluh upmyoutube k up,in,important may college representative council ten session universiti put malaysiafollow announcement follow like share instagramtwitterfacebookluh upmyoutube k,0.0,0.755,0.245,0.6705,positive
empayarkerjaya,2022-08-29 03:31:41+00:00,0,Twitter for iPhone,up university put malaysia malaysias latest empty position emboli pushkin no resume to apply for workget here with freeebook secret tips interviews overvacancies buttons down,in,university put malaysia malaysia latest empty position embolus pushkin resume apply workget freeebook secret tip interview overvacancies button,0.148,0.852,0.0,-0.4588,negative
JasminIshak2,2022-08-27 05:55:22+00:00,0,Twitter for Android,apartments in angio roomwith master bedroom attached mandiproject new to besarkliknak pmnear ukmgmi ktmuniversitiputramalaysialaysiarumselangorkurumahimakamunan,in,apartment angio roomwith master bedroom attached mandiproject new besarkliknak pmnear ukmgmi ktmuniversitiputramalaysialaysiarumselangorkurumahimakamunan,0.0,1.0,0.0,0.0,neutral
k10upm,2022-08-27 04:53:34+00:00,0,Twitter for Android,the question is what is meaning behind this famous afamosa city nameimportant in may college of ten session universiti put malaysia representative college,in,question meaning behind famous afamosa city nameimportant may college ten session universiti put malaysia representative college,0.0,1.0,0.0,0.0,neutral
JPPI4P,2022-08-26 13:47:02+00:00,0,Twitter for iPhone,so thank you glorious emboli malaysian family togetherteachers in intelekjuara company of the world community malaysiacouncil college representatives university ismailuniversiti put malaysia,in,thank glorious embolus malaysian family togetherteachers intelekjuara company world community malaysiacouncil college representative university ismailuniversiti put malaysia,0.0,0.734,0.266,0.8051,positive
JPPI4P,2022-08-26 13:46:59+00:00,0,Twitter for iPhone,glorious emboli but understandingdecorations with children glowing assalamualaikum and peace,in,glorious embolus understandingdecorations child glowing assalamualaikum peace,0.0,0.521,0.479,0.81,positive
myMRANTI,2022-08-25 10:43:28+00:00,9,Twitter for iPhone,most through meant will showcase thebest intellectual property of spinous companies fromlocal his namely university malay science malaysia university put teknologi malaysia and national to commercial routes,in,meant showcase thebest intellectual property spinous company fromlocal namely university malay science malaysia university put teknologi malaysia national commercial route,0.0,0.887,0.113,0.5106,positive
MahdzirKhalid,2022-08-25 06:59:50+00:00,4,Twitter for Android,i support the pure efforts of national book development foundation with university put malaysia which makes this exit and conference a platform towards developing knowledge network industry,in,support pure effort national book development foundation university put malaysia make exit conference platform towards developing knowledge network industry,0.0,0.899,0.101,0.4019,positive
aminonati,2022-08-25 02:03:18+00:00,2,Twitter for Android,list of entry international book entriesmalaysian exit national awards and writers club forumat university put malaysia up,in,list entry international book entriesmalaysian exit national award writer club forumat university put malaysia,0.0,0.842,0.158,0.4588,positive
empayarkerjaya,2022-08-25 00:27:32+00:00,0,Twitter for iPhone,commission in the university of malaysia year refer to position information emboli backward index points down pushkin no resume is there apply for workget here now overvacancies buttons down,in,commission university malaysia year refer position information embolus backward index point pushkin resume apply workget overvacancies button,0.073,0.927,0.0,-0.296,negative
bebasnewsmy,2022-08-24 09:45:03+00:00,0,Twitter Web App,sultan napkin said in conjunction with the national book award at university put malaysias bebasnews,in,sultan napkin said conjunction national book award university put malaysia bebasnews,0.0,0.8,0.2,0.5423,positive
BuletinTV3,2022-08-23 15:00:35+00:00,4,Twitter Web App,search in collaboration with university put malaysia upmhpri hall product research institute held a regional training workshop on slaughter and mortification,in,search collaboration university put malaysia upmhpri hall product research institute held regional training workshop slaughter mortification,0.0,1.0,0.0,0.0,neutral
cem_upm,2022-08-23 02:21:00+00:00,0,Instagram,congratulations to university put malaysia team overall champion of suitinstitute higher education sports from madam upmcemupmecijap,in,congratulation university put malaysia team overall champion suitinstitute higher education sport madam upmcemupmecijap,0.0,0.642,0.358,0.8316,positive
PMIUPM,2022-08-22 14:10:32+00:00,9,Twitter for Android,commission and stabs matas successful success for the against suitmuharam hthe university put malaysia athlete team has broken a new record with third achievement as overall champion,in,commission stab matas successful success suitmuharam hthe university put malaysia athlete team broken new record third achievement overall champion,0.156,0.547,0.297,0.7506,positive
kosass_upm,2022-08-22 13:45:06+00:00,0,Twitter for iPhone,pydkosass cassalamualaikum and peaceall kvass citizens would like to congratulate the university put malaysia team for winning suit higher education institution sports overall champion,in,pydkosass cassalamualaikum peaceall kvass citizen would like congratulate university put malaysia team winning suit higher education institution sport overall champion,0.0,0.606,0.394,0.9186,positive
Marchfoward,2022-08-22 11:38:55+00:00,443,Twitter for Android,fourupdate of initial education in the up university malaysia successful successwaspeak andgangsauitm sunday university took second third place,in,fourupdate initial education university malaysia successful successwaspeak andgangsauitm sunday university took second third place,0.0,0.817,0.183,0.5859,positive
sunwaykayangan,2022-08-22 11:18:37+00:00,1,Twitter for Android, mr canal fire chairman supra amp mohamad hair air of pp zoneattended the sunday kayangan community program organized by ready montessori and university put malaysiathanks to doctor chin it view ms hamizaamp iliac ho,in, mr canal fire chairman supra amp mohamad hair air pp zoneattended sunday kayangan community program organized ready montessori university put malaysiathanks doctor chin view m hamizaamp iliac ho,0.065,0.867,0.068,0.0258,positive
hmetromy,2022-08-22 06:42:18+00:00,2,TweetDeck,university put malaysia ups tanjungmalim maintained its status as a major force in the suit higher education institution sports when it emerged second overall champion fifth edition,in,university put malaysia ups tanjungmalim maintained status major force suit higher education institution sport emerged second overall champion fifth edition,0.0,0.865,0.135,0.5994,positive
ARCentreUPM,2022-08-22 04:49:21+00:00,0,Twitter Web App,thank youfrom calumny to upmkami is proud be the upmpusat of alumniuniversiti put malaysia,in,thank youfrom calumny upmkami proud upmpusat alumniuniversiti put malaysia,0.0,0.682,0.318,0.6808,positive
zamrimohamad,2022-08-22 04:20:16+00:00,3,Twitter Web App,the international book conference forum at university put malaysia up today revealed that criterion set by local universities are cause of losing writing spirit among academic,in,international book conference forum university put malaysia today revealed criterion set local university cause losing writing spirit among academic,0.092,0.848,0.06,-0.2263,negative
ARCentreUPM,2022-08-22 04:13:19+00:00,0,Twitter Web App,from calumny to upmkami is proud be the upmpusat of alumniuniversity malaysia follow news and information arcupm on facebookinstagram,in,calumny upmkami proud upmpusat alumniuniversity malaysia follow news information arcupm facebookinstagram,0.0,0.853,0.147,0.4767,positive
MySukan_TV,2022-08-22 02:06:35+00:00,4,Twitter Web App,university put malaysia emerged overall champion trophy emboli for this fifth edition of suit with a record gold medal first place silver emboli and place placebronze rd place,in,university put malaysia emerged overall champion trophy embolus fifth edition suit record gold medal first place silver embolus place placebronze rd place,0.0,0.781,0.219,0.7906,positive
BuletinTV3,2022-08-21 14:13:10+00:00,7,Twitter Web App,university put malaysia up for the third time won overall title of suithigher education institution at sultan iris up university fromto ,in,university put malaysia third time overall title suithigher education institution sultan iris university fromto ,0.0,0.844,0.156,0.5719,positive
BuletinTV3,2022-08-21 10:00:19+00:00,4,Twitter Web App,the sultan iris up university mens hockey team ended its wait to win a gold medal at suithigher education institution games after defeating defending champion university put malaysia up in final,in,sultan iris university men hockey team ended wait win gold medal suithigher education institution game defeating defending champion university put malaysia final,0.066,0.66,0.274,0.8481,positive
MahasiswaSmart_,2022-08-21 02:56:11+00:00,0,Instagram,just posted a photohall university put malaysia,in,posted photohall university put malaysia,0.0,1.0,0.0,0.0,neutral
hmetromy,2022-08-20 15:00:27+00:00,1,Twitter Web App,the silver medals of it university technology won final stage suithigher education institution netball event after defeating defending champion university put malaysia upthis afternoon,in,silver medal university technology final stage suithigher education institution netball event defeating defending champion university put malaysia upthis afternoon,0.083,0.673,0.244,0.7184,positive
MOHEOfficial,2022-08-19 10:00:56+00:00,1,Twitter for Android,gold medal winner womens exercise throw sports seenstudent university of malaysia updatefriday emboli clock bell mass pm click the link below to watch online globe with meridian,in,gold medal winner woman exercise throw sport seenstudent university malaysia updatefriday embolus clock bell mass pm click link watch online globe meridian,0.0,0.784,0.216,0.7845,positive
hmetromy,2022-08-18 06:47:13+00:00,2,TweetDeck,up university of malaysia athletic athlete andre anna anna continues to sting in the track and suithigher education institution sports race as he wins his third gold mens deer jump event today,in,university malaysia athletic athlete andre anna anna continues sting track suithigher education institution sport race win third gold men deer jump event today,0.0,0.893,0.107,0.5719,positive
ADAMAS_Malaysia,2022-08-17 14:43:52+00:00,0,Twitter for iPhone,the sports psychiatric clinic from up teachers hospital organized doing in forum collaboration with malaysian antidoping agency adams at university put malaysia teaching onconjunction mental health week,in,sport psychiatric clinic teacher hospital organized forum collaboration malaysian antidoping agency adam university put malaysia teaching onconjunction mental health week,0.0,1.0,0.0,0.0,neutral
UPMHoldings_,2022-08-17 09:14:16+00:00,0,Twitter for Android,dynamic and vibration laboratory faculty of engineering university put malaysia emboli hibiscus among the filling learning nodules throughout this course are examining sign buttons introduction to not fundamentals noise vibration button check emboli nonobration harness,in,dynamic vibration laboratory faculty engineering university put malaysia embolus hibiscus among filling learning nodule throughout course examining sign button introduction fundamental noise vibration button check embolus nonobration harness,0.0,0.929,0.071,0.3818,positive
UPMHoldings_,2022-08-17 09:09:27+00:00,0,Twitter for Android,future automobile emboli integrated noise vibration and harness circular calendarroundround dynamic laboratory getaranfaculty of engineering university put malaysiaupmet facultyofengineering educationdynamics training lectures engineeringjobs,in,future automobile embolus integrated noise vibration harness circular calendarroundround dynamic laboratory getaranfaculty engineering university put malaysiaupmet facultyofengineering educationdynamics training lecture engineeringjobs,0.0,0.894,0.106,0.3818,positive
hmetromy,2022-08-17 06:24:58+00:00,2,TweetDeck,university put malaysia up tanjungmalim continues to dominate the suithigher education institution track and race when it added a gold collection through him walk events mens bullets long jump today,in,university put malaysia tanjungmalim continues dominate suithigher education institution track race added gold collection walk event men bullet long jump today,0.051,0.949,0.0,-0.128,negative
jawatannkosong,2022-08-17 00:51:42+00:00,5,Twitter Web App,the latest vacancy at university put malaysia up closing date for application follow telegram channeltiktokfacebook,in,latest vacancy university put malaysia closing date application follow telegram channeltiktokfacebook,0.0,1.0,0.0,0.0,neutral
jawatannkosong,2022-08-17 00:31:36+00:00,1,Twitter Web App,the latest vacancy at university put malaysia up closing date for application ,in,latest vacancy university put malaysia closing date application ,0.0,1.0,0.0,0.0,neutral
nova88_malaysia,2022-08-16 07:09:37+00:00,0,IFTTT,hot news update nova malaysia clickuniversiti put emerged the winner of womens rugby event suitto cure disappointment infinal emboli biceps flexed sukipt sukaninstitutinstitutinstitutized up ,in,hot news update nova malaysia clickuniversiti put emerged winner woman rugby event suitto cure disappointment infinal embolus biceps flexed sukipt sukaninstitutinstitutinstitutized ,0.113,0.756,0.131,0.128,positive
ASTROARENA,2022-08-15 13:20:00+00:00,37,Twitter Media Studio,university put malaysia emerged the winner of suitwomens rugby event to cure disappointment infinal emboli biceps flexed sukipt sukaninstitutinstitutinstitutized up,in,university put malaysia emerged winner suitwomens rugby event cure disappointment infinal embolus biceps flexed sukipt sukaninstitutinstitutinstitutized,0.131,0.717,0.151,0.128,positive
hmetromy,2022-08-15 11:06:50+00:00,3,Twitter Web App,university put malaysia succeeding tanjungmalim up dominated the sevensided rugby event at suithigher education institution games when it won two gold through their mens and womens tears,in,university put malaysia succeeding tanjungmalim dominated sevensided rugby event suithigher education institution game two gold men woman tear,0.058,0.732,0.21,0.7184,positive
KBSMalaysia,2022-08-15 10:00:14+00:00,1,Twitter for iPhone,sprangogosbertfour at university put malaysia teaching hospital held doing in sports forum organized by the malaysian antidoping agency adams collaboration with up teachers hospital and educational psychological welling society mews ,in,sprangogosbertfour university put malaysia teaching hospital held sport forum organized malaysian antidoping agency adam collaboration teacher hospital educational psychological welling society mew ,0.0,0.918,0.082,0.3818,positive
hmetromy,2022-08-15 06:01:50+00:00,1,TweetDeck,the syaqiera tanjungmalim creator representing university put malaysia up is ready to risk his experience winning individual event gold medal and team at suit games which entering its fifth edition,in,syaqiera tanjungmalim creator representing university put malaysia ready risk experience winning individual event gold medal team suit game entering fifth edition,0.057,0.701,0.243,0.7845,positive
jawatannkosong,2022-08-14 23:28:24+00:00,12,dlvr.it,cost of office university put malaysia up ,in,cost office university put malaysia ,0.0,1.0,0.0,0.0,neutral
BuletinTV3,2022-08-14 11:01:54+00:00,2,Twitter Web App,university put malaysia up sweeps two gold medals in the mens and womens rate event at higher education institution sports games suitheld sultan iris up university of education,in,university put malaysia sweep two gold medal men woman rate event higher education institution sport game suitheld sultan iris university education,0.0,1.0,0.0,0.0,neutral
hmetromy,2022-08-14 08:24:35+00:00,1,Twitter Web App,the university of malay up womens fatal squad has won title after defeating university put malaysia upin final suithigher education institution sports league,in,university malay woman fatal squad title defeating university put malaysia upin final suithigher education institution sport league,0.205,0.671,0.124,-0.34,negative
jawatannkosong,2022-08-11 09:24:05+00:00,5,Twitter Web App,there are many vacancies in the latest at university put malaysia up closing date for application ,in,many vacancy latest university put malaysia closing date application ,0.0,1.0,0.0,0.0,neutral
YayasanTAR,2022-08-10 10:13:25+00:00,3,Twitter for iPhone,get to know nur ain syamimie trunk scholar shortopen book emboli medical doctor course classic building university put malaysia upread about ains life development belowtunkuscholar yayasantar,in,get know nur syamimie trunk scholar shortopen book embolus medical doctor course classic building university put malaysia upread ains life development belowtunkuscholar yayasantar,0.0,1.0,0.0,0.0,neutral
jawatannkosong,2022-08-10 08:24:51+00:00,4,Twitter Web App,there are many vacancies in the latest at university put malaysia up closing date for application please visit,in,many vacancy latest university put malaysia closing date application please visit,0.0,0.881,0.119,0.3182,positive
jawatannkosong,2022-08-10 00:57:24+00:00,7,Twitter Web App,there are many vacancies in the latest at university put malaysia up closing date for application ,in,many vacancy latest university put malaysia closing date application ,0.0,1.0,0.0,0.0,neutral
EjenAnas,2022-08-09 11:36:24+00:00,21,Twitter for Android,ad to university put malaysia empty position camps application for resignation needs be made available through the upmkerjakosong registrars webster,in,ad university put malaysia empty position camp application resignation need made available upmkerjakosong registrar webster,0.182,0.818,0.0,-0.4588,negative
resume_malaya,2022-08-09 11:16:22+00:00,1,Twitter for Android,empty position of university put malaysia upmtarikh closes ,in,empty position university put malaysia upmtarikh close ,0.205,0.795,0.0,-0.2023,negative
haalifyarawya,2022-08-09 10:12:04+00:00,4,Twitter for Android,only please shareadvertise the empty position of university put malaysia sprang camps nohas been opened,in,please shareadvertise empty position university put malaysia sprang camp nohas opened,0.105,0.76,0.135,0.128,positive
Oh_KerjaKosong,2022-08-09 10:02:34+00:00,180,Twitter for Android,university put malaysia serdangohkerjakosong camps,in,university put malaysia serdangohkerjakosong camp,0.0,1.0,0.0,0.0,neutral
jpsmofficial,2022-08-09 07:01:03+00:00,1,Twitter for iPhone,big profdr handy bin about amid dean of the faculty forestry and environment university put malaysia up as head scientific expedition biological biology layer hiram north state park door senior just officials,in,big profdr handy bin amid dean faculty forestry environment university put malaysia head scientific expedition biological biology layer hiram north state park door senior official,0.0,1.0,0.0,0.0,neutral
pam_architect,2022-08-09 04:00:03+00:00,0,Twitter for Android,the universities and institutions of university put malaysia university sarawakuniversiti kelantanuniversiti teknologi mary peri alexandria technology samarahanuniversiti pains malay,in,university institution university put malaysia university sarawakuniversiti kelantanuniversiti teknologi mary peri alexandria technology samarahanuniversiti pain malay,0.135,0.865,0.0,-0.4215,negative
idnjaya89,2022-08-09 02:40:07+00:00,0,twittbot.net,rear bogoruniversity of must banks and university put malaysia connect close academic cooperation,in,rear bogoruniversity must bank university put malaysia connect close academic cooperation,0.0,1.0,0.0,0.0,neutral
musniumar,2022-08-08 11:50:20+00:00,203,Twitter for Android,associate professor dr mood ivan pain from university put malaysia released his book to me todayat my workroom in chaldun makarka university,in,associate professor dr mood ivan pain university put malaysia released book todayat workroom chaldun makarka university,0.136,0.864,0.0,-0.5106,negative
mpic_my,2022-08-08 07:31:18+00:00,1,Twitter for iPhone, go upm serdangngngngngngketua secretary of the ministry plantation and commodity industries big dark have muthayah today veiled an industry denote address entitled profitable forest through bioconversion technologies organized by university put malaysia,in, go upm serdangngngngngngketua secretary ministry plantation commodity industry big dark muthayah today veiled industry denote address entitled profitable forest bioconversion technology organized university put malaysia,0.0,0.857,0.143,0.6124,positive
qayyimlopoh,2022-08-07 22:47:41+00:00,0,Foursquare,thank godeverything is good thumbs up university put malaysia hum teachers hospital in sprang selangor,in,thank godeverything good thumb university put malaysia hum teacher hospital sprang selangor,0.0,0.707,0.293,0.6597,positive
tv1_rtm,2022-08-07 22:00:00+00:00,1,TweetDeck,best anti peptida innovation extends the life of frozen products with prof dr mood basyarudin and roman faculty science university put malaysiadaripadaideakepadainovasiep atam this morning on tvrtmclick,in,best anti peptida innovation extends life frozen product prof dr mood basyarudin roman faculty science university put malaysiadaripadaideakepadainovasiep atam morning tvrtmclick,0.068,0.685,0.247,0.7184,positive
kosass_upm,2022-08-07 05:41:22+00:00,0,Twitter for iPhone,pydkosass cassalamualaikum and peacefor kvass residents information may sessionin collaboration with management the student affairs division university put malaysia will hold the fig international goes formality program,in,pydkosass cassalamualaikum peacefor kvass resident information may sessionin collaboration management student affair division university put malaysia hold fig international go formality program,0.0,1.0,0.0,0.0,neutral
pam_architect,2022-08-04 09:22:32+00:00,0,Twitter for Android,mary university of technology iota samarahan it ksuniversiti pains malaysia usmuniversiti malay mmm international islamic uiamuniversiti put upmuniversiti national up,in,mary university technology iota samarahan ksuniversiti pain malaysia usmuniversiti malay mmm international islamic uiamuniversiti put upmuniversiti national,0.128,0.872,0.0,-0.4215,negative
UPMHoldings_,2022-08-04 09:08:20+00:00,0,Twitter for Android,university put malaysia up opens the registration of diploma program for remote at end week you can continue studying second public university emboli one hundred points in while school high school check sign button,in,university put malaysia open registration diploma program remote end week continue studying second public university embolus one hundred point school high school check sign button,0.0,1.0,0.0,0.0,neutral
UPMHoldings_,2022-08-04 09:06:27+00:00,1,Twitter for Android,registration of university put malaysia up bachelor program iota no best in malaysia mash fibularegistration is through alternative channels for those who are not admitted to the up or do get program selected,in,registration university put malaysia bachelor program iota best malaysia mash fibularegistration alternative channel admitted get program selected,0.093,0.796,0.111,0.4027,positive
aminonati,2022-08-04 02:16:38+00:00,5,Twitter for Android,procacuation procedurepicture evacuation at put science park university malaysiatranslate,in,procacuation procedurepicture evacuation put science park university malaysiatranslate,0.0,1.0,0.0,0.0,neutral
UMonline,2022-08-03 14:57:54+00:00,0,WordPress.com,run we a student of university put malaysia up said despite the difficult mission he was determined to show best possible action help team achieve positive results in this edition,in,run student university put malaysia said despite difficult mission determined show best possible action help team achieve positive result edition,0.0,0.615,0.385,0.9326,positive
arslan_fc,2022-08-03 10:09:10+00:00,0,Twitter for iPhone,joining the university of malaysia football clubs social league tournament secretaries as well team that won first edition tournamentthe greatness worlds creating designation assurance,in,joining university malaysia football club social league tournament secretary well team first edition tournamentthe greatness world creating designation assurance,0.0,0.658,0.342,0.8555,positive
arslan_fc,2022-08-03 10:01:54+00:00,0,Twitter for iPhone,the prize giving ceremony for university put malaysia football club social league championship where arson was named runnerupthe greatness of worlds creating history excellence,in,prize giving ceremony university put malaysia football club social league championship arson named runnerupthe greatness world creating history excellence,0.0,0.56,0.44,0.9313,positive
UMonline,2022-08-03 06:00:24+00:00,0,WordPress.com,university put malaysia up through the department of biology and agriculture is conducting a program for transfer hydroponic system knowledge fertilization with ten russen on national school science curriculum committeeskbtho,in,university put malaysia department biology agriculture conducting program transfer hydroponic system knowledge fertilization ten russen national school science curriculum committeeskbtho,0.0,1.0,0.0,0.0,neutral
MySukan_TV,2022-08-03 04:20:59+00:00,0,Twitter Web App,up together be introduction upmmysukantv universitiputramalaysia best equestrianstable equestrianclub champions league championship,in,together introduction upmmysukantv universitiputramalaysia best equestrianstable equestrianclub champion league championship,0.0,0.462,0.538,0.8885,positive
jpsmofficial,2022-08-02 02:53:43+00:00,0,Twitter for iPhone,through this program efforts to rehabilitate the forest area were also jointly coordinate by just and others strategic cooperation between research institute of malaysia from university put up nos,in,program effort rehabilitate forest area also jointly coordinate others strategic cooperation research institute malaysia university put no,0.0,1.0,0.0,0.0,neutral
wanazizi44,2022-08-01 14:30:50+00:00,0,Instagram,the martial arts competition must be undercategories of solo creative princesuniversity put malaysia,in,martial art competition must undercategories solo creative princesuniversity put malaysia,0.0,0.805,0.195,0.4404,positive
hpupm,2022-08-01 08:36:27+00:00,1,Twitter for iPhone,assalamualaikum and peace we are pleased to announce that university put malaysia teachers hospital in collaboration with pen national blood center will organize the following donation campaign,in,assalamualaikum peace pleased announce university put malaysia teacher hospital collaboration pen national blood center organize following donation campaign,0.0,0.796,0.204,0.7506,positive
ikmfikesump,2022-08-01 03:50:11+00:00,0,Twitter Web App,students of the community health proficient faculty pontianak received an kemdikbud grant on international program to conduct mobility with a partner camps abroad university put malaysia uplate,in,student community health proficient faculty pontianak received kemdikbud grant international program conduct mobility partner camp abroad university put malaysia uplate,0.0,0.909,0.091,0.3612,positive
arslan_fc,2022-07-31 12:44:56+00:00,0,Twitter for iPhone,the full result of seventh match university put malaysia football clubs between arson club vs was ffthe greatness worlds creating history excellence,in,full result seventh match university put malaysia football club arson club v ffthe greatness world creating history excellence,0.0,0.76,0.24,0.743,positive
empayarkerjaya,2022-07-31 07:23:31+00:00,0,Twitter for iPhone,recent empty position at university put malaysia teaching hospital hpupmgredkp security assistantup grade medical recognition pushkin emboli no resume requested workget here now,in,recent empty position university put malaysia teaching hospital hpupmgredkp security assistantup grade medical recognition pushkin embolus resume requested workget,0.152,0.758,0.091,-0.1531,negative
arslan_fc,2022-07-31 00:37:46+00:00,0,Twitter for iPhone,the last match today is university put malaysia football club social league to strengthen leagues positionthe greatness of worlds creating designation assurance,in,last match today university put malaysia football club social league strengthen league positionthe greatness world creating designation assurance,0.0,0.734,0.266,0.7096,positive
adamidyrazlan,2022-07-30 13:55:56+00:00,1,Tumblr,camera emboli happy birthday doctor ain copper party confetti ball at university put malaysia teachers hospital,in,camera embolus happy birthday doctor copper party confetti ball university put malaysia teacher hospital,0.0,0.686,0.314,0.7506,positive
adamidyrazlan,2022-07-30 13:55:53+00:00,0,Instagram,happy birthday doctor ain emboli copper party confetti ball university put malaysia teachers hospital,in,happy birthday doctor embolus copper party confetti ball university put malaysia teacher hospital,0.0,0.652,0.348,0.7506,positive
