User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
fwlsny,2022-06-16 12:19:39+00:00,2,Twitter for Android,sunday university one day foldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhands,en,sunday university one day foldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhandsfoldedhands,0.0,1.0,0.0,0.0,neutral
SunwayU,2022-06-16 10:43:00+00:00,0,Twitter Web App,beyondordinary hung via long met the challenges of hospitality industry like a champion with learning research and training he obtained here at sunday universityif you division to have successful career in industry visit,en,beyondordinary hung via long met challenge hospitality industry like champion learning research training obtained sunday universityif division successful career industry visit,0.0,0.709,0.291,0.8885,positive
afterschool_my,2022-06-14 09:44:15+00:00,0,Twitter Web App,so here a parton what runs through sunday university students mind we got some really interesting answers but wed also like to know your answers comment down below what body you wouldn mind losingafterschoolmy highereducation spmleavers whatsnext,en,parton run sunday university student mind got really interesting answer wed also like know answer comment body mind losingafterschoolmy highereducation spmleavers whatsnext,0.0,0.866,0.134,0.6424,positive
mss_mum,2022-06-14 06:03:57+00:00,0,Twitter Web App,dr chess current project in sunday university is focused on studying the potential for increased heattolerance zooxanthellae symbiodinium microadriaticum,en,dr chess current project sunday university focused studying potential increased heattolerance zooxanthellae symbiodinium microadriaticum,0.0,0.783,0.217,0.5719,positive
mss_mum,2022-06-14 06:03:56+00:00,0,Twitter Web App,presenting to you our second speaker dr when it en who is a research fellow at the geoffrey sacks center on sustainable development and senior lecturer in department of biological sciences sunday university,en,presenting second speaker dr en research fellow geoffrey sack center sustainable development senior lecturer department biological science sunday university,0.0,1.0,0.0,0.0,neutral
rahah_ghazali,2022-06-11 01:38:46+00:00,0,Twitter Web App,senior executiveadministrationsunway universityjobstreet,en,senior executiveadministrationsunway universityjobstreet,0.0,1.0,0.0,0.0,neutral
UMOHPyRo,2022-06-10 20:51:43+00:00,0,WordPress.com,sunday sports scholarship at university in malaysia ,en,sunday sport scholarship university malaysia ,0.0,1.0,0.0,0.0,neutral
mangostay_,2022-06-10 12:02:55+00:00,4,Twitter for iPhone,guns in so embarrassedbasically i have a jeongin pole in the back of my phone and group mates were like who is this but got flabbergasted didn say it was pop idol ahahah they now think its boyfriend from sunday universityam,en,gun embarrassedbasically jeongin pole back phone group mate like got flabbergasted say pop idol ahahah think boyfriend sunday universityam,0.0,0.956,0.044,0.1901,positive
IpsosMalaysia,2022-06-10 07:35:32+00:00,0,Twitter Web App,many thanks for the invitation to career readiness programme yesterdaythe psoas team shared details about company values culture and progression also market research industry during sessionipsosmalaysiasunwayuniversity,en,many thanks invitation career readiness programme yesterdaythe psoas team shared detail company value culture progression also market research industry sessionipsosmalaysiasunwayuniversity,0.0,0.688,0.312,0.8402,positive
SunwayU,2022-06-10 07:12:59+00:00,5,Twitter Web App,judas is returning on the th julywith professor andy schofield fromup who will be sharing his insight emergence beyond theory of everythingregister today stand join us at act hall levelsunday university,en,juda returning th julywith professor andy schofield fromup sharing insight emergence beyond theory everythingregister today stand join u act hall levelsunday university,0.0,0.853,0.147,0.6124,positive
SMLS_SunU,2022-06-09 07:53:45+00:00,2,Twitter Web App,congratulations to bc sons psychology student lynn kfor being features in the mysunwaystorieslynn is also president of sunday university student council read more about her herepsychology sunumedlifesc sunwayuniversity,en,congratulation bc son psychology student lynn kfor feature mysunwaystorieslynn also president sunday university student council read herepsychology sunumedlifesc sunwayuniversity,0.0,0.874,0.126,0.5994,positive
felicia_cfl,2022-06-09 01:11:36+00:00,0,Twitter Web App,did someone lose a pet white kitten with blue collar spotted outside sunday university atth junelostcat lostpets bandarsunway,en,someone lose pet white kitten blue collar spotted outside sunday university atth junelostcat lostpets bandarsunway,0.144,0.856,0.0,-0.4019,negative
TMReserve,2022-06-08 07:07:25+00:00,0,Twitter Web App,sunwayuniversity partners universityofcambridge for research collaborationtmrnews,en,sunwayuniversity partner universityofcambridge research collaborationtmrnews,0.0,1.0,0.0,0.0,neutral
SMLS_SunU,2022-06-05 11:34:44+00:00,1,Twitter Web App,it is our great honour to hear from professor andy schofield vicechancellor of lancaster university and theoretical physics all are invited this free seminar thanks the judas,en,great honour hear professor andy schofield vicechancellor lancaster university theoretical physic invited free seminar thanks juda,0.0,0.612,0.388,0.939,positive
SMLS_SunU,2022-06-03 09:47:35+00:00,2,Twitter Web App,to affirm that yes we women are worth investing inwhat being a woman in science means our very ownone of the dinners lorealunesco fellowship for sciencewomanscientistsunwayuniversity sunumedlifesc,en,affirm yes woman worth investing inwhat woman science mean ownone dinner lorealunesco fellowship sciencewomanscientistsunwayuniversity sunumedlifesc,0.0,0.839,0.161,0.5574,positive
SunwayU,2022-06-02 10:00:01+00:00,3,Twitter Web App,hey sunwayians so you think can dance our rdyear sunday university communication students are organizing an event that we hope will break a malaysian record in most flashmob dances at multiple locations simultaneously starstruckwomandancinglightskintonemandancinglightskintoneregister now,en,hey sunwayians think dance rdyear sunday university communication student organizing event hope break malaysian record flashmob dance multiple location simultaneously starstruckwomandancinglightskintonemandancinglightskintoneregister,0.0,0.919,0.081,0.4404,positive
afterschool_my,2022-06-02 09:50:30+00:00,0,Twitter Web App,want more video like this stay tunedafterschool studentsmind studentvines sunwayuniversity studentmemes ftp foryoupage malaysianstudents funnyvideos,en,want video like stay tunedafterschool studentsmind studentvines sunwayuniversity studentmemes ftp foryoupage malaysianstudents funnyvideos,0.0,0.761,0.239,0.4728,positive
JakartaRwi,2022-06-02 08:51:50+00:00,1,Twitter for iPhone,dr jemilah manhood from the sunday center at university malaysia shared her thoughts about importance of plantar health and human rights check out interview on our couture channelgpdrr risktoresilience,en,dr jemilah manhood sunday center university malaysia shared thought importance plantar health human right check interview couture channelgpdrr risktoresilience,0.0,0.846,0.154,0.5994,positive
amerhadiazmi,2022-06-01 12:39:01+00:00,2,Twitter for iPhone,sunday university yeah him long called the ban a blunt tool that is highly disruption to producers with longer overseas supply contractsthe should therefore be quickly lifted as soon domestic supplydemand balance restored,en,sunday university yeah long called ban blunt tool highly disruption producer longer overseas supply contractsthe therefore quickly lifted soon domestic supplydemand balance restored,0.164,0.718,0.118,-0.4201,negative
great_peters,2022-06-01 12:21:54+00:00,0,Revive Social App,music scholarship at sunday university – malaysia ,en,music scholarship sunday university malaysia ,0.0,1.0,0.0,0.0,neutral
ZAEDZmd,2022-06-01 10:57:51+00:00,0,Twitter Web App,in the elevator i suddenly faced president sunday universitysunwayuniversity,en,elevator suddenly faced president sunday universitysunwayuniversity,0.0,1.0,0.0,0.0,neutral
affyahmad_,2022-06-01 04:48:50+00:00,0,Twitter for iPhone,yep in at sunday university,en,yep sunday university,0.0,0.645,0.355,0.296,positive
SunwayU,2022-06-01 04:05:23+00:00,4,Twitter Web App,sunday university assigned a memorandum of understanding you yesterday to enter into partnership establishing collaboration activities and initiatives including joint establishment the sunwayukm anaemic residence institute pericampuswithaconscience,en,sunday university assigned memorandum understanding yesterday enter partnership establishing collaboration activity initiative including joint establishment sunwayukm anaemic residence institute pericampuswithaconscience,0.0,1.0,0.0,0.0,neutral
seamusicacademy,2022-05-31 11:58:56+00:00,1,Twitter Web App,what does it take to navigable an overhanging music landscapejoin professor matthew marshall of sunday university school arts and peter tornquist the yet conservatory as they discuss their visions for future in southeast asia,en,take navigable overhanging music landscapejoin professor matthew marshall sunday university school art peter tornquist yet conservatory discus vision future southeast asia,0.0,0.946,0.054,0.2263,positive
ngbenglean,2022-05-31 07:27:06+00:00,2,Twitter Web App,prof dato dr norazah deputy vicechancellor industrycalumny and community partnerships looking forward to high impact collaboration between ulm faculty of medicineand sunday university,en,prof dato dr norazah deputy vicechancellor industrycalumny community partnership looking forward high impact collaboration ulm faculty medicineand sunday university,0.0,1.0,0.0,0.0,neutral
lawreviewUM,2022-05-30 12:13:07+00:00,1,Twitter Web App,from the school of medical and life sciences sunday university meanwhile latter was made up two our law students mr lishanthan human ms parish schezwen vish hearty said faculty business economics up ,en,school medical life science sunday university meanwhile latter made two law student mr lishanthan human m parish schezwen vish hearty said faculty business economics ,0.0,1.0,0.0,0.0,neutral
themicpa,2022-05-30 10:00:35+00:00,0,Twitter for iPhone,amp head sustainable business research cluster sunday university schoolgreat insight for fellow professional on a permanent topicread articlethemicpa then accountantsperspective,en,amp head sustainable business research cluster sunday university schoolgreat insight fellow professional permanent topicread articlethemicpa accountantsperspective,0.0,1.0,0.0,0.0,neutral
ZiJingChia2,2022-05-30 06:41:43+00:00,1,Twitter for Android,sunday university senior students election relations hussars,en,sunday university senior student election relation hussar,0.0,1.0,0.0,0.0,neutral
ZiJingChia2,2022-05-30 04:15:31+00:00,2,Twitter for Android,i just realized sunday university students are ironically called sums,en,realized sunday university student ironically called sum,0.0,1.0,0.0,0.0,neutral
hyugigalomaniac,2022-05-29 04:53:18+00:00,1,Twitter for Android,facewithmonocle me seeing dem cut girls with the sunday university shirtskullOKhand true story time but that friend of mine bought a the even though he went to curtis ll,en,facewithmonocle seeing dem cut girl sunday university shirtskullOKhand true story time friend mine bought even though went curtis,0.047,0.763,0.189,0.6858,positive
seamusicacademy,2022-05-26 02:35:33+00:00,2,Twitter Web App,wondering if this conference is for youjoin us along with denote speakers even glenoid and diary hadn the two new means of yet conservatory sunday university school arts amongst an exciting line speakers,en,wondering conference youjoin u along denote speaker even glenoid diary two new mean yet conservatory sunday university school art amongst exciting line speaker,0.0,0.909,0.091,0.4939,positive
SunwayU,2022-05-26 02:00:01+00:00,3,Twitter Web App,sunday calumny sirin soon who graduated from university in urinary management began her role at hide ll as a chef de partie without any prior working experience and was promoted to souschef just five monthshow did she do it read here,en,sunday calumny sirin soon graduated university urinary management began role hide chef de partie without prior working experience promoted souschef five monthshow read,0.04,0.894,0.066,0.2732,positive
ChrisCocker12,2022-05-25 20:49:20+00:00,1,Twitter Web App,it was indeed a pleasure to speak at the asiapacific chris conferenceon theme and rest endemic preparation for tourism and hospitality industry organized managed by sunday university malaysia,en,indeed pleasure speak asiapacific chris conferenceon theme rest endemic preparation tourism hospitality industry organized managed sunday university malaysia,0.0,0.875,0.125,0.5719,positive
aicheutpsc,2022-05-25 12:35:16+00:00,0,Twitter Web App,we would just like to take a moment appreciate the hard work all participants have put into their craft and in presenting us with such remarkable submission redheartnow without further ado first place 1stplacemedal goes took chief yisunway universitycongratulations partypopper,en,would like take moment appreciate hard work participant put craft presenting u remarkable submission redheartnow without ado first place 1stplacemedal go took chief yisunway universitycongratulations partypopper,0.031,0.774,0.195,0.8126,positive
OmanEmbassyKL,2022-05-23 13:48:17+00:00,2,Twitter for iPhone,he sheath alabbas abraham al earth received ms him shut chin and mr henchard too of sunday university today to followed on the academic progress man students at university,en,sheath alabbas abraham al earth received m shut chin mr henchard sunday university today followed academic progress man student university,0.0,0.909,0.091,0.4215,positive
ukm_my,2022-05-23 13:18:07+00:00,1,Twitter for iPhone,oksana visits sunday university and national of malaysiaukmukmsharing,en,oksana visit sunday university national malaysiaukmukmsharing,0.0,1.0,0.0,0.0,neutral
JFGarrard,2022-05-22 22:48:57+00:00,4,Twitter for Android,our exhibit celebrating asianheritagemonth is up in malaysia wish i could be there person maybe for next project great job highcommissionofcanada sunwayuniversity,en,exhibit celebrating asianheritagemonth malaysia wish could person maybe next project great job highcommissionofcanada sunwayuniversity,0.0,0.632,0.368,0.8885,positive
SurveyCircle,2022-05-22 07:10:38+00:00,0,IFTTT,participants needed for topranked study on surveycircleeating patterns and body image in malaysian young menviaeatingpatterns bodyimage vascularity malaysianmales sunwayuniversity survey surveycircle,en,participant needed topranked study surveycircleeating pattern body image malaysian young menviaeatingpatterns bodyimage vascularity malaysianmales sunwayuniversity survey surveycircle,0.0,1.0,0.0,0.0,neutral
NST_Online,2022-05-21 14:45:04+00:00,1,Twitter Web App,station the canadian highcommission and sunwayuniversity school of arts held an exhibition here recently to mark with anniversary asianheritagemonth,en,station canadian highcommission sunwayuniversity school art held exhibition recently mark anniversary asianheritagemonth,0.0,1.0,0.0,0.0,neutral
heyitsummi,2022-05-21 11:20:01+00:00,21,Twitter for iPhone,hello everyonein during a final year psychology student from sunday university conducting research for my projectdo participate if you fit these categoriesthank so much in advancelink,en,hello everyonein final year psychology student sunday university conducting research projectdo participate fit categoriesthank much advancelink,0.0,0.906,0.094,0.3612,positive
omerchoi,2022-05-21 07:24:20+00:00,0,Twitter Web App,sunday university ranged malaysias top private,en,sunday university ranged malaysia top private,0.0,0.735,0.265,0.2023,positive
HipzMy,2022-05-19 13:55:05+00:00,0,dlvr.it,high commission of canada celebrates asia heritage month at sunday university,en,high commission canada celebrates asia heritage month sunday university,0.0,0.73,0.27,0.5719,positive
WilayahMy,2022-05-19 13:03:06+00:00,0,dlvr.it,high commission of canada celebrates asia heritage month at sunday university,en,high commission canada celebrates asia heritage month sunday university,0.0,0.73,0.27,0.5719,positive
KVALITO_GROUP,2022-05-19 09:40:48+00:00,0,Twitter Web App,how about an internship to chart your career path gobelin cheek started at kvalito malaysia as part of her final year in biology with psychology atrocket read report hereinternship careerstep businesspassion,en,internship chart career path gobelin cheek started kvalito malaysia part final year biology psychology atrocket read report hereinternship careerstep businesspassion,0.0,1.0,0.0,0.0,neutral
litedotmy,2022-05-19 07:48:16+00:00,0,Buffer,were speaking with president of sunday university professor sibrandes popped about his life and career journey while enjoying a playlist specifically curate by the himselfcatch interview tomorrow at am on thelitebreakfast,en,speaking president sunday university professor sibrandes popped life career journey enjoying playlist specifically curate himselfcatch interview tomorrow thelitebreakfast,0.0,0.895,0.105,0.5267,positive
CanadaMalaysia,2022-05-18 05:36:18+00:00,4,Twitter Web App, the exhibit highlight diverse works of asiancanadian authors and their contributions story telling to canadian arts culture literature check out exhibition at sunday university act auditoriums for until may ,en, exhibit highlight diverse work asiancanadian author contribution story telling canadian art culture literature check exhibition sunday university act auditorium may ,0.0,0.921,0.079,0.34,positive
buid_team,2022-05-17 12:26:25+00:00,3,Hootsuite Inc.,congratulations to dr anal hazel al masafri for passing pad viva in businessmanagement external examiner professor muslin main sunday university malaysia internal dr maria papadaki director of studies human almalkawi chair mad as au ayyash,en,congratulation dr anal hazel al masafri passing pad viva businessmanagement external examiner professor muslin main sunday university malaysia internal dr maria papadaki director study human almalkawi chair mad au ayyash,0.08,0.823,0.097,0.1779,positive
SunwayU,2022-05-17 09:43:16+00:00,2,Twitter Web App,today we were honoured to have he who delivered the opening speech professor sibrandes popped president of sunday university as well our coat transpacifican asiancanadian literary journey exhibition launch,en,today honoured delivered opening speech professor sibrandes popped president sunday university well coat transpacifican asiancanadian literary journey exhibition launch,0.0,0.836,0.164,0.6486,positive
SunwayU,2022-05-16 11:57:06+00:00,2,Twitter Web App,in conjunction with asia heritage monthwere bartering the high commission of canada malaysia and our school arts to launch transpacifican asiancanadian literary journey join us at exhibition tomorrow auditoriums clevelsunday university,en,conjunction asia heritage monthwere bartering high commission canada malaysia school art launch transpacifican asiancanadian literary journey join u exhibition tomorrow auditorium clevelsunday university,0.0,0.932,0.068,0.296,positive
SunwaySBS,2022-05-15 13:57:12+00:00,0,Instagram,let us celebrate the occasion of buddha by working together to make this world a happier and more peaceful place lifehappy weak day beamingfacewithsmilingeyessunday university,en,let u celebrate occasion buddha working together make world happier peaceful place lifehappy weak day beamingfacewithsmilingeyessunday university,0.087,0.597,0.316,0.8268,positive
KecharaSoupK,2022-05-15 10:09:15+00:00,1,Twitter for Android,additional we are always looking for more riders who can pick up surplus food from various avenuesvolunteer sunwayuniversity kecharasoupkitchen kecharafoodbank kecharaempowerment,en,additional always looking rider pick surplus food various avenuesvolunteer sunwayuniversity kecharasoupkitchen kecharafoodbank kecharaempowerment,0.0,1.0,0.0,0.0,neutral
KecharaSoupK,2022-05-15 10:08:45+00:00,4,Twitter for Android,we are grateful to have sunday university students volunteer at kechara food bank approximately kg of surplus from partner supermarket and hypermarkets were distributed lowincome individuals broccolileafygreentomato,en,grateful sunday university student volunteer kechara food bank approximately kg surplus partner supermarket hypermarket distributed lowincome individual broccolileafygreentomato,0.0,0.897,0.103,0.4588,positive
aimenmeister,2022-05-15 08:51:25+00:00,2,Twitter for Android,ll central piti sunday universitymaximrmgrabrmrot in hell havana,en,central piti sunday universitymaximrmgrabrmrot hell havana,0.397,0.603,0.0,-0.6808,negative
SunwayU,2022-05-14 06:14:10+00:00,2,Twitter Web App,alumnionthemove with thankfulness in her heart sunday calumny the shut king believed that university equipped learning skill helped when serving as a frontline nurse at read full story ataclassabove,en,alumnionthemove thankfulness heart sunday calumny shut king believed university equipped learning skill helped serving frontline nurse read full story ataclassabove,0.0,0.897,0.103,0.4767,positive
501Awani,2022-05-14 01:09:48+00:00,2,Twitter Web App,a sustainable future can be achieved if people are properly educated how should the curriculum of look like we speak to aren hand director strategy amp operations geoffrey sacks center on development sunday universityawaninews awanireview,en,sustainable future achieved people properly educated curriculum look like speak hand director strategy amp operation geoffrey sack center development sunday universityawaninews awanireview,0.0,0.849,0.151,0.6908,positive
seamusicacademy,2022-05-13 02:23:55+00:00,1,Twitter Web App,joining professor peter tornquist is matthew marshall dean of the school arts at sunday university malaysia,en,joining professor peter tornquist matthew marshall dean school art sunday university malaysia,0.0,1.0,0.0,0.0,neutral
Owen585609202,2022-05-12 19:00:50+00:00,1,Twitter for Android,meet opal mchinguris daughter tanyashe studiedsunway university in malaysiapatrioticshe went on to studymonash sthey claim be patrioticthey sent their kissschools europe your are zanupf alliesowl,en,meet opal mchinguris daughter tanyashe studiedsunway university malaysiapatrioticshe went studymonash sthey claim patrioticthey sent kissschools europe zanupf alliesowl,0.0,1.0,0.0,0.0,neutral
lisah_ncube,2022-05-12 14:35:14+00:00,1239,Twitter Web App,meet opal mchinguris daughter tanyashe studied at sunday university in malaysia much very patrioticthen she went on to study months sthey claim be patriotic but they sent their kiss schools europe amp your are zanupf alliesowl,en,meet opal mchinguris daughter tanyashe studied sunday university malaysia much patrioticthen went study month sthey claim patriotic sent kiss school europe amp zanupf alliesowl,0.0,0.904,0.096,0.5719,positive
CanadaMalaysia,2022-05-12 08:17:36+00:00,2,Twitter Web App, the high commission in partnership within its school of arts will be officially launching exhibition at sunday university on may ,en, high commission partnership within school art officially launching exhibition sunday university may ,0.0,1.0,0.0,0.0,neutral
SunwayU,2022-05-12 02:00:01+00:00,3,Twitter Web App,the school of hospitality amp service management at sunday university would like to invite tourism and educators researches postgraduate students industry practitioner apacchrie if you are interested participate visit,en,school hospitality amp service management sunday university would like invite tourism educator research postgraduate student industry practitioner apacchrie interested participate visit,0.0,0.793,0.207,0.7003,positive
Financedata1,2022-05-11 13:41:57+00:00,0,IFTTT,sunday university ranged malaysias top private universityyahoo finance,en,sunday university ranged malaysia top private universityyahoo finance,0.0,0.795,0.205,0.2023,positive
takeonedigital,2022-05-11 07:02:55+00:00,0,IFTTT,sunday university ranged malaysias top private,en,sunday university ranged malaysia top private,0.0,0.735,0.265,0.2023,positive
BusinessTodayM1,2022-05-10 04:17:31+00:00,0,WordPress.com,sunday university ranged malaysias top private,en,sunday university ranged malaysia top private,0.0,0.735,0.265,0.2023,positive
seamusicacademy,2022-05-10 01:42:49+00:00,1,Twitter Web App,join him together with professor matthew marshall of sunday university school arts as they discuss their visions for the future music in southeast asia sign up now via link below,en,join together professor matthew marshall sunday university school art discus vision future music southeast asia sign via link,0.0,0.872,0.128,0.4767,positive
seamusicacademy,2022-05-10 01:42:47+00:00,0,Twitter Web App,two institutions – the long view to conservatory at us and school of arts sunday university have new means converse on musicverse with us to explore visions for a musical landscape drafted anew,en,two institution long view conservatory u school art sunday university new mean converse musicverse u explore vision musical landscape drafted anew,0.0,0.94,0.06,0.2263,positive
CaseanForum,2022-05-09 14:06:01+00:00,0,Twitter Web App,speakingheadprof an sir dr jemilah mahmood seen prize recipient ampexecutive director sunday centre for plantar health university malaysialearn how to prevent the next anaemicpushpinmayhisgetpushpinfree registercaf,en,speakingheadprof sir dr jemilah mahmood seen prize recipient ampexecutive director sunday centre plantar health university malaysialearn prevent next anaemicpushpinmayhisgetpushpinfree registercaf,0.0,0.839,0.161,0.5267,positive
SDawsonBerlin,2022-05-09 07:52:27+00:00,1,Twitter Web App,great thinkers mindssunway university professorial lecture series book on scienceopen,en,great thinker mindssunway university professorial lecture series book scienceopen,0.0,0.687,0.313,0.6249,positive
Fatynfitri,2022-05-06 22:57:21+00:00,0,Foursquare Swarm,camp mister examsunway university in sprang jay selangor,en,camp mister examsunway university sprang jay selangor,0.0,1.0,0.0,0.0,neutral
kakeruboba,2022-05-05 14:37:55+00:00,0,Twitter for Android,yes me too but my mon want go into print un like ms or sunday university,en,yes mon want go print un like m sunday university,0.0,0.665,0.335,0.6757,positive
Science_Open,2022-05-02 11:17:14+00:00,2,Twitter Web App,sunday university press complements s mission in the dissemination of knowledge by turning research findings and exciting ideas into thoughtprovoking publications for community,en,sunday university press complement mission dissemination knowledge turning research finding exciting idea thoughtprovoking publication community,0.0,0.868,0.132,0.4939,positive
Science_Open,2022-05-02 09:48:36+00:00,1,Twitter Web App,welcome to scienceopen sunday university pressscienceopen will help by contextualizing and promoting the research from our discovery network sharing it further in online scholar landscapelearn more,en,welcome scienceopen sunday university pressscienceopen help contextualizing promoting research discovery network sharing online scholar landscapelearn,0.0,0.667,0.333,0.875,positive
SunwayU,2022-05-01 00:00:02+00:00,1,Twitter Web App,happy labour day from all of us at sunday university smilingfacewithsunglassesrelievedfacewe would like to take this time express our gratitude towards academicians and staff who continuously go the extra mile make mosthappeningcampus a safe fun vagrant experience for sunwayians,en,happy labour day u sunday university smilingfacewithsunglassesrelievedfacewe would like take time express gratitude towards academician staff continuously go extra mile make mosthappeningcampus safe fun vagrant experience sunwayians,0.0,0.678,0.322,0.9403,positive
markcheongwl,2022-04-30 15:16:21+00:00,7,Twitter for iPhone,the view from top of sunday university is magnificent thanksfor inviting me to pay a visit,en,view top sunday university magnificent thanksfor inviting pay visit,0.069,0.539,0.392,0.765,positive
SunwayU,2022-04-29 03:13:59+00:00,0,Twitter Media Studio,hey sunwayians what is your favourite hair rays memory at the mosthappeningcampus partyingfacesparklersweet reply in comments belowthrowback sunwayuniversity aclassabove hariraya,en,hey sunwayians favourite hair ray memory mosthappeningcampus partyingfacesparklersweet reply comment belowthrowback sunwayuniversity aclassabove hariraya,0.0,1.0,0.0,0.0,neutral
SunwayU,2022-04-28 08:52:17+00:00,3,Twitter Web App,we had a wonderful time enjoying the sound of music at today lunchtime concert recital organised by sunday university school arts smilingfacemusicalnotelets give anjung trip round applause for spectacular performance clappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintonemosthappeningcampus aclassabove schoolofarts,en,wonderful time enjoying sound music today lunchtime concert recital organised sunday university school art smilingfacemusicalnotelets give anjung trip round applause spectacular performance clappinghandslightskintoneclappinghandslightskintoneclappinghandslightskintonemosthappeningcampus aclassabove schoolofarts,0.0,0.746,0.254,0.872,positive
UNMCPsychology,2022-04-26 04:22:33+00:00,7,Twitter Web App,our very own dr marie is a guest speaker at an cutis forum organized by sunday university this fridaystarstruckregister here,en,dr marie guest speaker cutis forum organized sunday university fridaystarstruckregister,0.0,1.0,0.0,0.0,neutral
WDurongkaveroj,2022-04-26 00:25:59+00:00,0,Twitter for iPhone,calling for abstract deadline the east asia economic association even in partnership w geoffrey cheap institute on southeast asia ici of sunday university will hold the with international conventionaugtula tumour malaysia,en,calling abstract deadline east asia economic association even partnership w geoffrey cheap institute southeast asia ici sunday university hold international conventionaugtula tumour malaysia,0.0,1.0,0.0,0.0,neutral
owlvin_ng,2022-04-25 14:03:22+00:00,1,Twitter for iPhone,register here to learn from class dr elizabeth laugesonautismacceptancemonth cutis autismawarenessmonth autismawareness sunumedlifesc sunwayuniversity sunwaypsych,en,register learn class dr elizabeth laugesonautismacceptancemonth cutis autismawarenessmonth autismawareness sunumedlifesc sunwayuniversity sunwaypsych,0.0,1.0,0.0,0.0,neutral
owlvin_ng,2022-04-25 11:05:04+00:00,9,Twitter for iPhone,register for free hereautismawareness cutis sunwayuniversity sunumedlifesc sunwaypsych,en,register free hereautismawareness cutis sunwayuniversity sunumedlifesc sunwaypsych,0.0,0.68,0.32,0.5106,positive
SunwayU,2022-04-25 10:18:06+00:00,4,Twitter Web App,sunday education group has rolled out its career readiness programme cry at university and prepare students for their future careers starting from preuniversity to graduate levelmosthappeningcampus livelearnlead aclassabove,en,sunday education group rolled career readiness programme cry university prepare student future career starting preuniversity graduate levelmosthappeningcampus livelearnlead aclassabove,0.1,0.836,0.064,-0.2732,negative
IpsosMalaysia,2022-04-25 09:45:31+00:00,0,Twitter Web App,ipsosinsightsipsosmalaysia has released the following data on what next for vaccination against covid this study was jointly undertaken withmalaysia sunday university amp pains malaysiamore details at,en,ipsosinsightsipsosmalaysia released following data next vaccination covid study jointly undertaken withmalaysia sunday university amp pain malaysiamore detail,0.101,0.899,0.0,-0.4215,negative
SunwayU,2022-04-25 06:03:00+00:00,2,Twitter Web App,the school of arts is proud to present return lunchtime concert series at a new venue in mosthappeningcampus this thursday with apriladmission free so invite your sunwaybff and head over so view gallery mezzanine floor sunday university,en,school art proud present return lunchtime concert series new venue mosthappeningcampus thursday apriladmission free invite sunwaybff head view gallery mezzanine floor sunday university,0.0,0.795,0.205,0.8184,positive
BusinessTodayM1,2022-04-25 05:57:49+00:00,0,WordPress.com,sunday university reaches out to the community as part of their camps with a conscience initiative,en,sunday university reach community part camp conscience initiative,0.0,0.921,0.079,0.0516,positive
staronline,2022-04-25 05:01:30+00:00,2,Twitter Web App,sunday education group has rolled out its career readiness programme cry at college and university to prepare students for their future careersbrought you by,en,sunday education group rolled career readiness programme cry college university prepare student future careersbrought,0.114,0.812,0.074,-0.2732,negative
SunwaySBS,2022-04-25 01:52:05+00:00,1,Twitter Web App,sunday university business school research seminar seriesby our own dr sivakumari supramaniam on the topic designing approach in configuring sees ecosystems thursdayaprilpmbpmms tears,en,sunday university business school research seminar seriesby dr sivakumari supramaniam topic designing approach configuring see ecosystem thursdayaprilpmbpmms tear,0.079,0.921,0.0,-0.2263,negative
lawreviewUM,2022-04-24 14:12:37+00:00,0,Twitter Web App,the team landed awin against sunday university in grand finalindividually mr khan karttikeyn was crowned as final best speaker and rd overall while ms catherine than ranged with speaker ,en,team landed awin sunday university grand finalindividually mr khan karttikeyn crowned final best speaker rd overall m catherine ranged speaker ,0.0,0.789,0.211,0.802,positive
teng_ong,2022-04-23 11:22:15+00:00,3,Twitter for iPhone,post anaemic gettogether learning from abhimanyu veerakumarasivamthe new provost of sunday university concept nonprofit organization managing growth etc also one linked per month every staff… thinkingfacelightbulbfacewithmonocle,en,post anaemic gettogether learning abhimanyu veerakumarasivamthe new provost sunday university concept nonprofit organization managing growth etc also one linked per month every staff thinkingfacelightbulbfacewithmonocle,0.0,0.906,0.094,0.3818,positive
httpjooniverse,2022-04-22 18:07:55+00:00,0,Twitter for iPhone,in looking for a room to rentroundpushpinwalking distance sunday university minutesroundpushpinbudget is rmrmroundpushpinbasically furnishedbedwardrobe deskroundpushpinmove in by julyaugustroundpushpininclude water and electricity,en,looking room rentroundpushpinwalking distance sunday university minutesroundpushpinbudget rmrmroundpushpinbasically furnishedbedwardrobe deskroundpushpinmove julyaugustroundpushpininclude water electricity,0.0,1.0,0.0,0.0,neutral
adrienefq,2022-04-22 11:04:11+00:00,0,Twitter for iPhone,to whoever if you found my student id card at sunwayuniversity camps today please let me know lost it somewhere in the area,en,whoever found student id card sunwayuniversity camp today please let know lost somewhere area,0.09,0.82,0.09,0.0,neutral
