User,Date_Created,Number_of_Likes,Source_of_Tweet,Tweet,Language,Tokenized_Tweet,Negative,Neutral,Positive,Compound,Sentiment
chepuancoco,2022-04-19 15:13:29+00:00,1,Twitter for Mac,loving taylor university aidilfitri webfilm to bits good essaying blueheartsadaqahcant wait for the rest,en,loving taylor university aidilfitri webfilm bit good essaying blueheartsadaqahcant wait rest,0.0,0.638,0.362,0.7783,positive
CRiT91920245,2022-04-19 11:48:59+00:00,1,Twitter Web App,the centre for research and innovation in tourism writ taylor university malaysia organised a virtual writ summer school on amp sides with – with julyprovided world class platform to learn about sides,en,centre research innovation tourism writ taylor university malaysia organised virtual writ summer school amp side julyprovided world class platform learn side,0.0,0.918,0.082,0.3818,positive
BelindaJones68,2022-04-19 04:09:03+00:00,282,Twitter Web App,npcdavid littleproud striking country university centresforgets to mention its a charity funded by both now amp fed got run anus taylor brother there almost exclusively in natalie seatstaylors have made lot out of gothoneybeeeusol ausvotes ausvotes,en,npcdavid littleproud striking country university centresforgets mention charity funded amp fed got run anus taylor brother almost exclusively natalie seatstaylors made lot gothoneybeeeusol ausvotes ausvotes,0.0,0.924,0.076,0.4215,positive
EducationMYSIA,2022-04-18 07:07:55+00:00,0,Twitter Web App,zu than president ulm want fixing help university king ship taylor university and chenxin universitythe delegation from education malaysia global services were mr mood radzlan bin jalaludin co eggs roman about air director,en,zu president ulm want fixing help university king ship taylor university chenxin universitythe delegation education malaysia global service mr mood radzlan bin jalaludin co egg roman air director,0.0,0.886,0.114,0.4588,positive
EducationMYSIA,2022-04-18 07:07:46+00:00,0,Twitter Web App,ways and procedures to further their studies in malaysiathe forum was attended by mr samuel lee co mob representatives from the students associations zheg zhaoyu head semi university hang liking taylor want anti president up,en,way procedure study malaysiathe forum attended mr samuel lee co mob representative student association zheg zhaoyu head semi university hang liking taylor want anti president,0.06,0.836,0.104,0.1779,positive
staronline,2022-04-18 04:35:14+00:00,2,Twitter Web App,studentindustry collaboration are part of the university taylorsphere ecosystem to prepare its students for successful careersbrought you by taylor university,en,studentindustry collaboration part university taylorsphere ecosystem prepare student successful careersbrought taylor university,0.0,0.833,0.167,0.5859,positive
staronline,2022-04-18 03:16:40+00:00,1,Twitter Web App,this latest banking comes on the back of taylor university sterling performance in is asia university banking ,en,latest banking come back taylor university sterling performance asia university banking ,0.0,1.0,0.0,0.0,neutral
AzharAndiTahir,2022-04-17 13:28:17+00:00,81,Twitter for iPhone,in speechlessiklan rays from taylor university you see what i saw,en,speechlessiklan ray taylor university see saw,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-04-17 07:15:10+00:00,0,Twitter Web App,the centre for research and innovation in tourism writ taylor university malaysia organised a virtual writ summer school on amp sides with – with julyprovided worldclass platform to learn about sides,en,centre research innovation tourism writ taylor university malaysia organised virtual writ summer school amp side julyprovided worldclass platform learn side,0.0,0.915,0.085,0.3818,positive
COOXasia,2022-04-16 07:03:00+00:00,1,RADAAR,locate your camp business within highly populated townships without the exorbitant costoperate from a cloud kitchen in tide damansara or taylor university band sunday with an unfordable rental and be equipped everything you need to run successful food business,en,locate camp business within highly populated township without exorbitant costoperate cloud kitchen tide damansara taylor university band sunday unfordable rental equipped everything need run successful food business,0.0,0.907,0.093,0.5859,positive
TheDePaulia,2022-04-14 21:39:00+00:00,2,Twitter Web App,dr swift contrary decorate another notch in taylor belttaylor will speak to new york university graduates at their commencement may where the singersongwriter also receive an of fine artsstory,en,dr swift contrary decorate another notch taylor belttaylor speak new york university graduate commencement may singersongwriter also receive fine artsstory,0.0,0.882,0.118,0.3818,positive
LeonardYoung302,2022-04-14 18:46:37+00:00,3,IFTTT,oar rashada is a native of wilmington delaware he earned his bachelors degree from wilmington university in behavior science and masters counselling springfield collegeoar studied acting at robert taylor school an…,en,oar rashada native wilmington delaware earned bachelor degree wilmington university behavior science master counselling springfield collegeoar studied acting robert taylor school ,0.0,1.0,0.0,0.0,neutral
TeressaLRaiford,2022-04-14 16:52:10+00:00,5,Twitter for iPhone,breonna taylor image and likeness will fund support a select group of undergraduate law students at the university louisville,en,breonna taylor image likeness fund support select group undergraduate law student university louisville,0.0,0.863,0.137,0.4019,positive
PLATINUMVOICEPR,2022-04-14 13:39:23+00:00,0,ContentStudio.io,nothing can take away the injustice of breonna taylor death university louisville interim vice president for community engagement douglas braddock jr said in a release,en,nothing take away injustice breonna taylor death university louisville interim vice president community engagement douglas braddock jr said release,0.241,0.665,0.095,-0.6808,negative
PeterTMilne1,2022-04-14 11:22:23+00:00,4,Twitter for iPad,amy herald donatemillion to university grant programs in breonna taylor nameartforum international,en,amy herald donatemillion university grant program breonna taylor nameartforum international,0.0,0.815,0.185,0.3612,positive
artpricedotcom,2022-04-13 21:30:08+00:00,0,Hootsuite Inc.,newsamy herald donatemillion to university grant programs in breonna taylor name,en,newsamy herald donatemillion university grant program breonna taylor name,0.0,0.8,0.2,0.3612,positive
websalespromo,2022-04-13 04:30:26+00:00,0,WordPress.com,amy herald donatemillion to university grant programs in breonna taylor name,en,amy herald donatemillion university grant program breonna taylor name,0.0,0.8,0.2,0.3612,positive
LogoArchitect,2022-04-13 01:43:04+00:00,0,dlvr.it,vividesign groupamy herald donatemillion to university grant programs in breonna taylor namecall ,en,vividesign groupamy herald donatemillion university grant program breonna taylor namecall ,0.0,0.815,0.185,0.3612,positive
ClausThuroeArt,2022-04-12 18:58:28+00:00,0,IFTTT,amy herald putsm toward student grants programs in breonna taylor nameartist has given million to the university of louisville establish two grant namethe funds came from sale her eternal portray…,en,amy herald putsm toward student grant program breonna taylor nameartist given million university louisville establish two grant namethe fund came sale eternal portray ,0.0,0.864,0.136,0.5267,positive
StudyAbroadMV,2022-04-12 11:23:29+00:00,0,Twitter Web App,we are also happy to see that taylor university broke into topin the world rankfor business and management studies making it private school malaysia southeast asia,en,also happy see taylor university broke topin world rankfor business management study making private school malaysia southeast asia,0.092,0.787,0.121,0.2263,positive
StudyAbroadMV,2022-04-12 11:23:28+00:00,0,Twitter Web App,taylor university is now ranged with in the world for hospitality and leisure management subject is banking byestablishing their position as highestranked malaysian fifth time a row,en,taylor university ranged world hospitality leisure management subject banking byestablishing position highestranked malaysian fifth time row,0.0,1.0,0.0,0.0,neutral
BDMOFA,2022-04-11 10:49:14+00:00,5,Twitter for Android,signed an you with taylor university of malaysiaand data university its a manifestation realize public private partnership to promote diplomacy as well further collaboration in relevant fields augmented process broadening BangladeshMalaysia relations,en,signed taylor university malaysiaand data university manifestation realize public private partnership promote diplomacy well collaboration relevant field augmented process broadening BangladeshMalaysia relation,0.0,0.861,0.139,0.5719,positive
StuAthNetwork,2022-04-10 08:42:47+00:00,2,Twitter for iPhone,yesterday she poured inpoints and addedsteals on the road to help her team national finalwant follow taylor footsteps apply for free nowgradschool studyabroad unitedkingdom britain england university overseasbasketball,en,yesterday poured inpoints addedsteals road help team national finalwant follow taylor footstep apply free nowgradschool studyabroad unitedkingdom britain england university overseasbasketball,0.0,0.812,0.188,0.7184,positive
CheerTheory,2022-04-09 20:03:20+00:00,22,Twitter Web App,na college nationalfinal resultsgroup stung university of west georgia ran melissa katie amp destiny california baptist taylor group louisville sarah dora ally availfull results downarrow,en,na college nationalfinal resultsgroup stung university west georgia ran melissa katie amp destiny california baptist taylor group louisville sarah dora ally availfull result downarrow,0.0,1.0,0.0,0.0,neutral
EduSpiral88,2022-04-09 07:53:00+00:00,0,Instagram,open daytaylors university,en,open daytaylors university,0.0,1.0,0.0,0.0,neutral
fauziyusoff,2022-04-07 15:24:35+00:00,0,Instagram,college workshop with gauze yusofftaylors universitytaylor university,en,college workshop gauze yusofftaylors universitytaylor university,0.0,1.0,0.0,0.0,neutral
COOXasia,2022-04-07 07:04:44+00:00,0,RADAAR,roundpushpin new location update taylor university band sunwaythe perfect for you to extend your delicious offeringsoperate within the densely populated area and tap into a market withhungry food delivery customersbook tour,en,roundpushpin new location update taylor university band sunwaythe perfect extend delicious offeringsoperate within densely populated area tap market withhungry food delivery customersbook tour,0.0,0.748,0.252,0.8442,positive
UNGCMYB,2022-04-07 06:29:12+00:00,0,Twitter Web App,ms front maudlin race to zero campaign manager of climate champions teamalso a special thanks taylor universityfor providing us with the venue host this horrid symposium,en,m front maudlin race zero campaign manager climate champion teamalso special thanks taylor universityfor providing u venue host horrid symposium,0.121,0.615,0.264,0.596,positive
UNGCMYB,2022-04-07 06:29:02+00:00,1,Twitter Web App,we successfully concluded malaysias first sat symposium onapriltuesday at taylor university this half day horrid launched by by dato sir mustard ashamed minister in the prime ministers department economycount,en,successfully concluded malaysia first sat symposium onapriltuesday taylor university half day horrid launched dato sir mustard ashamed minister prime minister department economycount,0.182,0.689,0.129,-0.4404,negative
BritBlalock,2022-04-06 14:23:18+00:00,3,Twitter Web App,i give to afford for the love of protecting our lgbtq students if president taylor vision is a university rooted and grounded in love then its way past time start treating students with dignity equality,en,give afford love protecting lgbtq student president taylor vision university rooted grounded love way past time start treating student dignity equality,0.0,0.689,0.311,0.9201,positive
TaylorsUni,2022-04-06 10:11:20+00:00,0,Twitter for iPhone,we are also happy to share that taylor university broke into topin the world rankfor business and management studies making it private school malaysia southeast asia,en,also happy share taylor university broke topin world rankfor business management study making private school malaysia southeast asia,0.088,0.726,0.186,0.4767,positive
TaylorsUni,2022-04-06 10:10:35+00:00,7,Twitter for iPhone,we are beyond happy to announce that taylor university is ranged with in the world for hospitality and leisure management subject is banking by ,en,beyond happy announce taylor university ranged world hospitality leisure management subject banking ,0.0,0.861,0.139,0.5719,positive
501Awani,2022-04-05 16:03:20+00:00,1,Twitter Media Studio,amid concerns from business to implement the new minimum wage also prof dr hafezali equal russian taylor university says like will bring about improved labour productivity awanitonight awaninews,en,amid concern business implement new minimum wage also prof dr hafezali equal russian taylor university say like bring improved labour productivity awanitonight awaninews,0.0,0.823,0.177,0.6808,positive
utmibcex,2022-04-04 05:13:37+00:00,2,Twitter Web App,poster competitionrethink the future rescue green worldparticipant the look siangtaylors universityglobeshowingEuropeAfricagreeting world innate futureglobeshowingEuropeAfricautmawesomeutmbiossutmibcex,en,poster competitionrethink future rescue green worldparticipant look siangtaylors universityglobeshowingEuropeAfricagreeting world innate futureglobeshowingEuropeAfricautmawesomeutmbiossutmibcex,0.0,0.798,0.202,0.5106,positive
lilyffranklin13,2022-04-04 01:53:04+00:00,49,Twitter for iPhone,university can bigger off for the day its ross taylor last international cricket match,en,university bigger day ross taylor last international cricket match,0.0,1.0,0.0,0.0,neutral
GGPaulAnka,2022-04-03 16:11:03+00:00,0,"Cheap Bots, Done Quick!",in terrified lane and back just went shopping at taylor market never once questioning the contribution of ivy league universities to current plight world,en,terrified lane back went shopping taylor market never questioning contribution ivy league university current plight world,0.147,0.806,0.047,-0.5725,negative
najjihahshop,2022-04-03 15:52:57+00:00,0,Twitter for Android,bake take mask university waste like sunday or taylor i dont understand this the people,en,bake take mask university waste like sunday taylor dont understand people,0.162,0.694,0.145,-0.0772,negative
amielchang,2022-04-03 09:50:00+00:00,2,Instagram,take pride in how far you come and have faith you can go but never forget to enjoy the journeyclassoftaylors university,en,take pride far come faith go never forget enjoy journeyclassoftaylors university,0.132,0.653,0.215,0.0405,positive
501Awani,2022-04-02 04:40:14+00:00,7,Twitter Media Studio,dr guide penny from taylor university warned that the russian invasion of ukraine may emboldened chinaand would spell trouble for seen awaninews awanitonight,en,dr guide penny taylor university warned russian invasion ukraine may emboldened chinaand would spell trouble seen awaninews awanitonight,0.186,0.814,0.0,-0.5859,negative
CCherryns,2022-04-01 23:15:04+00:00,3,Twitter for Android,if you hate by that much why taught at it clearly known for bumiputera kenapa take peri mengajar sunday or taylor university situ remain rang may facewithrollingeyes this is the last time i comment on this issue had enough,en,hate much taught clearly known bumiputera kenapa take peri mengajar sunday taylor university situ remain rang may facewithrollingeyes last time comment issue enough,0.087,0.849,0.064,-0.25,negative
NTDResearch,2022-03-31 17:27:29+00:00,22,Twitter for iPhone,locallychildren die every day due to rabies despite it being completely presentable emma taylorsat the university of surrey shows that integrated cite case management for rabies improves health outcome and reduces costs beatntds,en,locallychildren die every day due rabies despite completely presentable emma taylorsat university surrey show integrated cite case management rabies improves health outcome reduces cost beatntds,0.103,0.822,0.074,-0.2732,negative
washingtonpost,2022-03-31 14:18:18+00:00,14,Twitter Web App,camera herald an associate professor at the university of nevada las began and architect place network investigations model said that taylor death should not be viewed as a consequence strategy,en,camera herald associate professor university nevada la began architect place network investigation model said taylor death viewed consequence strategy,0.122,0.878,0.0,-0.5994,negative
lawreviewUM,2022-03-31 11:32:20+00:00,0,Twitter Web App,with their exceptional prowess in critical thinking and business case analysis the team ofemerged victorious amongother participating universities — including huge names like university nottingham taylor university multimedia mmm ,en,exceptional prowess critical thinking business case analysis team ofemerged victorious amongother participating university including huge name like university nottingham taylor university multimedia mmm ,0.072,0.779,0.15,0.3612,positive
nonolee97,2022-09-28 12:06:13+00:00,4,Twitter for iPhone,good job girl you made it to distinction partyingfaceredheartmasterofbusinessadministrationgradeddistinctiontaylorsuniversitywagmi,en,good job girl made distinction partyingfaceredheartmasterofbusinessadministrationgradeddistinctiontaylorsuniversitywagmi,0.0,0.734,0.266,0.4404,positive
TaylorsUni,2022-09-09 04:00:32+00:00,2,Twitter Web App,unceasing and wavering the queens education in her public service education has been an inspiration for many people around world may legacy be remembered carried forth into next generationtaylorsuniversity queenelizabeth,en,unceasing wavering queen education public service education inspiration many people around world may legacy remembered carried forth next generationtaylorsuniversity queenelizabeth,0.048,0.848,0.103,0.4215,positive
TaylorsUni,2022-09-07 10:20:40+00:00,1,Twitter Web App,see a at taylor lakeside campstaylorsduckie duckieunderthestars taylorsuniversity taylorscollege risewiththebest risetogether taylorsphere zwmfest bersamakitazerowaste zerowastemalaysia,en,see taylor lakeside campstaylorsduckie duckieunderthestars taylorsuniversity taylorscollege risewiththebest risetogether taylorsphere zwmfest bersamakitazerowaste zerowastemalaysia,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-09-02 12:16:05+00:00,0,Twitter for iPhone,together withtaylorsduckie invites you to under the stars a zerowaste festival this st october find out moretaylorsuniversity duckieunderthestars bersamakitazerowaste zwmfest risewiththebest risetogether taylorsphere,en,together withtaylorsduckie invite star zerowaste festival st october find moretaylorsuniversity duckieunderthestars bersamakitazerowaste zwmfest risewiththebest risetogether taylorsphere,0.0,0.868,0.132,0.4939,positive
CRiT91920245,2022-08-25 00:34:19+00:00,0,Twitter Web App,for more information about and writ summer schoolcrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs taylorsuniversi,en,information writ summer schoolcrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs taylorsuniversi,0.0,1.0,0.0,0.0,neutral
GenZ_Oulu,2022-08-24 09:10:54+00:00,7,Twitter for Android,assistant professor seaman self talks about tourist digital media engagement and the rise of political consumers including boycottcritsummerschool taylorsuniversity,en,assistant professor seaman self talk tourist digital medium engagement rise political consumer including boycottcritsummerschool taylorsuniversity,0.0,0.857,0.143,0.4588,positive
GenZ_Oulu,2022-08-24 06:23:09+00:00,7,Twitter for Android,the second day of critsummerschool is here and professor jarkko saarinen giving a denote on fostering innovation to fight climate change from perspective tourismtaylorsuniversity,en,second day critsummerschool professor jarkko saarinen giving denote fostering innovation fight climate change perspective tourismtaylorsuniversity,0.094,0.725,0.181,0.34,positive
CRiT91920245,2022-08-22 00:35:30+00:00,0,Twitter Web App,to register for the and writ summer school and receive updated click herewrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs,en,register writ summer school receive updated click herewrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-08-21 00:31:38+00:00,0,Twitter Web App,register not receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ,en,register receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ,0.0,1.0,0.0,0.0,neutral
DeemedVel,2022-08-18 10:16:32+00:00,0,Twitter Web App,to hanover 𝐌𝐨𝐔 𝐬𝐢𝐠𝐧𝐞𝐝 𝐛𝐞𝐭𝐰𝐞𝐞𝐧 𝐓𝐚𝐲𝐥𝐨𝐫𝐬 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐢𝐭𝐲 malaysia and ve teach for student exchange faculty research collaboration other joint technical activitiesveltech you taylorsuniversity education students,en,hanover 𝐌𝐨𝐔 𝐬𝐢𝐠𝐧𝐞𝐝 𝐛𝐞𝐭𝐰𝐞𝐞𝐧 𝐓𝐚𝐲𝐥𝐨𝐫𝐬 𝐔𝐧𝐢𝐯𝐞𝐫𝐬𝐢𝐭𝐲 malaysia teach student exchange faculty research collaboration joint technical activitiesveltech taylorsuniversity education student,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-08-17 09:27:48+00:00,0,Twitter Web App,how would digitalisation and or impact your studies future dr andrew new fromshares more about thistaylorsuniversity risewiththebest risetogether taylorsphere,en,would digitalisation impact study future dr andrew new fromshares thistaylorsuniversity risewiththebest risetogether taylorsphere,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-08-17 05:04:39+00:00,0,Twitter Web App,to find out more about our speakers for day one see below register the and writ summer school and receive updated click herewrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs,en,find speaker day one see register writ summer school receive updated click herewrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-08-16 05:53:54+00:00,0,Twitter Web App,understand and encourage sustainable tourism behaviorregister not receive updatedwrit taylorsuniversity risewiththebest she research unto sides critsummerschooltourismandsdgs tourismsdgs writ,en,understand encourage sustainable tourism behaviorregister receive updatedwrit taylorsuniversity risewiththebest research unto side critsummerschooltourismandsdgs tourismsdgs writ,0.0,0.837,0.163,0.5106,positive
CRiT91920245,2022-08-11 01:16:47+00:00,0,Twitter Web App,register nowcrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ,en,register nowcrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-08-10 09:57:48+00:00,0,Twitter Web App,the final weekend of taylor future movement is happening thisampaugust taylorsfuturemovement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,en,final weekend taylor future movement happening thisampaugust taylorsfuturemovement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-08-02 01:22:45+00:00,0,Twitter Web App,register not receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ,en,register receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-07-28 10:24:29+00:00,0,Twitter Web App,another feather to our cap as hospitality and tourism management subject ranks no in malaysia southeast asiataylorsuniversity taylorsphere shanghairanking,en,another feather cap hospitality tourism management subject rank malaysia southeast asiataylorsuniversity taylorsphere shanghairanking,0.109,0.891,0.0,-0.296,negative
Publisher7t7,2022-07-28 06:56:59+00:00,0,Twitter for iPhone,check out this dealtaylorsuniversity,en,check dealtaylorsuniversity,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-07-27 04:58:21+00:00,0,Twitter Web App,register not receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ taylorsunivers,en,register receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ taylorsunivers,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-07-25 02:37:33+00:00,0,Twitter Web App,learn more from them and be inspired by their stories at our taylor future movement dont miss out register now attaylorsfuturemovement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,en,learn inspired story taylor future movement dont miss register attaylorsfuturemovement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,0.0,0.843,0.157,0.5638,positive
CRiT91920245,2022-07-22 05:53:36+00:00,0,Twitter Web App,register now by scanning the or code below or click thereto receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ,en,register scanning code click thereto receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-07-20 08:37:23+00:00,0,Twitter Web App,register now by scanning the or code below or click thereto receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ,en,register scanning code click thereto receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-07-20 07:15:15+00:00,0,Twitter Web App,practices that can be adopted for hotel operations to reduce water and energy consumption as well obtain better economic social resultsenjoy readingwrit taylorsuniversity she film,en,practice adopted hotel operation reduce water energy consumption well obtain better economic social resultsenjoy readingwrit taylorsuniversity film,0.0,0.756,0.244,0.7269,positive
TaylorsUni,2022-07-19 10:26:17+00:00,0,Twitter Web App,save yourself a seat and hear from industry trailblazers its donna be ridetaylorsfuturemovement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,en,save seat hear industry trailblazer donna ridetaylorsfuturemovement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,0.0,0.842,0.158,0.4939,positive
CRiT91920245,2022-07-18 19:37:28+00:00,0,Twitter Web App,areas of innovation and technology to achieve sidesregister now by scanning the or code below or click thereto receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdg,en,area innovation technology achieve sidesregister scanning code click thereto receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdg,0.0,0.915,0.085,0.3818,positive
CRiT91920245,2022-07-18 05:58:13+00:00,0,Twitter Web App,areas of innovation and technology to achieve sidesregister now by scanning the or code below or click thereto receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschool,en,area innovation technology achieve sidesregister scanning code click thereto receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschool,0.0,0.912,0.088,0.3818,positive
CRiT91920245,2022-07-15 02:48:14+00:00,0,Twitter Web App,development in destination a sustainable mannerenjoy readingwrit taylorsuniversity she film,en,development destination sustainable mannerenjoy readingwrit taylorsuniversity film,0.0,1.0,0.0,0.0,neutral
TaylorsUni,2022-07-13 10:12:51+00:00,3,Twitter Web App,catch all the exciting things lined up for you at our taylor future movement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,en,catch exciting thing lined taylor future movement tfm beyonddigitalisation risewiththebest risetogether taylorsphere taylorsuniversity,0.0,0.856,0.144,0.4939,positive
CRiT91920245,2022-07-13 02:32:18+00:00,1,Twitter Web App,inspiring areas of innovation and technology to achieve sidesregister now by scanning the or code below or click thereto receive updatedwrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschool,en,inspiring area innovation technology achieve sidesregister scanning code click thereto receive updatedwrit taylorsuniversity risewiththebest tourism research unto side critsummerschool,0.0,0.833,0.167,0.6597,positive
CRiT91920245,2022-07-09 03:53:24+00:00,0,Twitter Web App,the study also proposes some directions for future research to enrich methodological aspects and empirical evidence of this domainenjoy readingwrit taylorsuniversity she film,en,study also proposes direction future research enrich methodological aspect empirical evidence domainenjoy readingwrit taylorsuniversity film,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-07-06 03:56:26+00:00,0,Twitter Web App,enjoy readingwrit taylorsuniversity she film,en,enjoy readingwrit taylorsuniversity film,0.0,0.556,0.444,0.4939,positive
CRiT91920245,2022-07-01 02:58:51+00:00,0,Twitter Web App,hotel innovation behavior positively impacted performance these findings provide both scholars and practitioner with relevant insight into in portugalenjoy readingwrit taylorsuniversity she film,en,hotel innovation behavior positively impacted performance finding provide scholar practitioner relevant insight portugalenjoy readingwrit taylorsuniversity film,0.0,0.778,0.222,0.7184,positive
CRiT91920245,2022-06-23 03:30:28+00:00,0,Twitter Web App,conversely the findings do not support positive influence of sustainable evaluation or political effectenjoy readingwrit taylorsuniversity she film,en,conversely finding support positive influence sustainable evaluation political effectenjoy readingwrit taylorsuniversity film,0.245,0.755,0.0,-0.6348,negative
CRiT91920245,2022-06-15 03:34:38+00:00,0,Twitter Web App,considering the differences within organisation are also discussedenjoy readingwrit taylorsuniversity she film,en,considering difference within organisation also discussedenjoy readingwrit taylorsuniversity film,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-06-13 03:47:10+00:00,0,Twitter Web App,the study hopes to shed light on factors behind change in local community attitude towards tourism development regionenjoy readingwrit taylorsuniversity she film,en,study hope shed light factor behind change local community attitude towards tourism development regionenjoy readingwrit taylorsuniversity film,0.0,0.882,0.118,0.4215,positive
CRiT91920245,2022-06-10 06:00:56+00:00,0,Twitter Web App,marketingdominate within the hospitality domain based on these findings suggestions to improve use of various types repression methods in studies are discussedenjoy readingwrit taylorsuniversity,en,marketingdominate within hospitality domain based finding suggestion improve use various type repression method study discussedenjoy readingwrit taylorsuniversity,0.095,0.8,0.105,0.0772,positive
TaylorsUni,2022-06-09 02:39:18+00:00,0,Twitter Web App,so congratulations thank you amp here to achieving greater milestones togetherread more heretaylorsuniversity risewiththebest risetogether taylorsphere qswur,en,congratulation thank amp achieving greater milestone togetherread heretaylorsuniversity risewiththebest risetogether taylorsphere qswur,0.0,0.596,0.404,0.8581,positive
CRiT91920245,2022-06-09 01:04:01+00:00,0,Twitter Web App,in light of this our study provides several theoretical and practical implicationenjoy readingwrit taylorsuniversity she film,en,light study provides several theoretical practical implicationenjoy readingwrit taylorsuniversity film,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-06-08 08:17:40+00:00,0,Twitter Web App,sustainability education is most effective when it embedded into all aspects of the course or forms overall context within which hospitality management courses are deliveredenjoy readingwrit taylorsuniversity she,en,sustainability education effective embedded aspect course form overall context within hospitality management course deliveredenjoy readingwrit taylorsuniversity,0.0,0.888,0.112,0.5256,positive
CRiT91920245,2022-06-04 06:37:35+00:00,0,Twitter Web App,destination in a sustainable mannerenjoy readingwrit taylorsuniversity she film,en,destination sustainable mannerenjoy readingwrit taylorsuniversity film,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-06-02 01:32:15+00:00,0,Twitter Web App,watch this space … smilingfacewithsmilingeyeswrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ,en,watch space smilingfacewithsmilingeyeswrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ,0.0,1.0,0.0,0.0,neutral
CRiT91920245,2022-05-30 00:21:20+00:00,0,Twitter Web App,and hotel innovation behavior positively impacted performance these findings provide both scholars practitioner with relevant insight into in portugalenjoy readingwrit taylorsuniversity she,en,hotel innovation behavior positively impacted performance finding provide scholar practitioner relevant insight portugalenjoy readingwrit taylorsuniversity,0.0,0.769,0.231,0.7184,positive
CRiT91920245,2022-05-26 04:35:48+00:00,0,Twitter Web App,watch this space … smilingfacewithsmilingeyeswrit taylorsuniversity risewiththebest she tourism research unto sides critsummerschooltourismandsdgs tourismsdgs writ taylorsunivers,en,watch space smilingfacewithsmilingeyeswrit taylorsuniversity risewiththebest tourism research unto side critsummerschooltourismandsdgs tourismsdgs writ taylorsunivers,0.0,1.0,0.0,0.0,neutral
